# Episodio, Loss
185, 173.7133
186, 189.8050
187, 137.4627
188, 75.8294
189, 107.5276
190, 155.0248
191, 153.9041
192, 54.0075
193, 170.7242
194, 216.4899
195, 62.2123
196, 96.9361
197, 95.8622
198, 89.1749
199, 113.2026
200, 149.6803
201, 152.4839
202, 75.5065
203, 107.5109
204, 83.5466
205, 61.0773
206, 41.7446
207, 132.7196
208, 98.1084
209, 155.1908
210, 24.8173
211, 104.1661
212, 115.2557
213, 74.1255
214, 130.0602
215, 50.0968
216, 59.2514
217, 92.9890
218, 48.0501
219, 149.9641
220, 82.0642
221, 100.4612
222, 32.9628
223, 76.5909
224, 35.3137
225, 72.8188
226, 42.0694
227, 38.6692
228, 69.7621
229, 109.9962
230, 67.6346
231, 26.7044
232, 21.3260
233, 52.8324
234, 100.7456
235, 85.1328
236, 88.3002
237, 29.0824
238, 146.5945
239, 54.9262
240, 82.5421
241, 40.9849
242, 39.3470
243, 14.5064
244, 34.8609
245, 22.4539
246, 51.7605
247, 9.2383
248, 76.1516
249, 37.5849
250, 24.2099
251, 57.8065
252, 32.1704
253, 36.7232
254, 77.0577
255, 51.8099
256, 144.1673
257, 41.4992
258, 18.8538
259, 55.6176
260, 29.3736
261, 47.6822
262, 15.3051
263, 53.3183
264, 48.0836
265, 76.1603
266, 27.5502
267, 46.0967
268, 13.1034
269, 44.8518
270, 19.7966
271, 71.6374
272, 54.5102
273, 18.8587
274, 114.6358
275, 11.6471
276, 23.0058
277, 95.4694
278, 56.8153
279, 20.7156
280, 38.8600
281, 20.9465
282, 78.6409
283, 91.3480
284, 45.6709
285, 59.5523
286, 74.7726
287, 33.8413
288, 68.9884
289, 19.9516
290, 32.4852
291, 37.7249
292, 56.7845
293, 49.7374
294, 14.7083
295, 22.2606
296, 27.8246
297, 59.5699
298, 13.0453
299, 13.9117
300, 26.6569
301, 31.4382
302, 19.8655
303, 18.5808
304, 37.0863
305, 17.9844
306, 32.0537
307, 26.9331
308, 22.3918
309, 17.3906
310, 34.0787
311, 45.8656
312, 42.8091
313, 50.1070
314, 47.1755
315, 16.5886
316, 13.0616
317, 18.0950
318, 15.7786
319, 29.7656
320, 20.3917
321, 28.4330
322, 15.9407
323, 28.4419
324, 15.2692
325, 20.7441
326, 17.8912
327, 24.9412
328, 30.4879
329, 18.6765
330, 23.9987
331, 20.9864
332, 16.1952
333, 15.7737
334, 29.0784
335, 18.2086
336, 23.9069
337, 21.4839
338, 38.9001
339, 15.9130
340, 16.9289
341, 23.0979
342, 37.6413
343, 18.6851
344, 35.5668
345, 22.4207
346, 31.5057
347, 22.4251
348, 27.1946
349, 39.4037
350, 33.0770
351, 27.8864
352, 30.8334
353, 29.1152
354, 30.2512
355, 33.4761
356, 29.5399
357, 23.7267
358, 34.0780
359, 29.4101
360, 28.0398
361, 17.2163
362, 27.8420
363, 31.9363
364, 40.8274
365, 40.7769
366, 24.7878
367, 20.1117
368, 25.0457
369, 35.5467
370, 34.8075
371, 21.9141
372, 20.9602
373, 15.3630
374, 20.5312
375, 18.4867
376, 26.0280
377, 23.8330
378, 21.5854
379, 20.3510
380, 30.9420
381, 23.8699
382, 39.9972
383, 24.7927
384, 30.1744
385, 24.6960
386, 21.3773
387, 26.1414
388, 19.9794
389, 13.8687
390, 17.8280
391, 15.3118
392, 17.0727
393, 12.4733
394, 17.0227
395, 18.3349
396, 14.3829
397, 19.3731
398, 17.2206
399, 18.6581
400, 18.2683
401, 16.9436
402, 27.5988
403, 12.8276
404, 14.2575
405, 20.7250
406, 16.9976
407, 14.0074
408, 12.3953
409, 14.5733
410, 11.9623
411, 31.1934
412, 33.6090
413, 28.7301
414, 34.2039
415, 14.6843
416, 27.7546
417, 27.1233
418, 62.0605
419, 19.2133
420, 17.4076
421, 22.8755
422, 23.9330
423, 43.3004
424, 13.2178
425, 27.2959
426, 11.8666
427, 24.1463
428, 19.4647
429, 21.8256
430, 13.7901
431, 11.3840
432, 14.3380
433, 10.6552
434, 12.3182
435, 11.8727
436, 12.7403
437, 17.3073
438, 13.2210
439, 12.7938
440, 12.0461
441, 7.2004
442, 8.8812
443, 11.7508
444, 12.6310
445, 10.3116
446, 9.3498
447, 9.2943
448, 7.6834
449, 7.9089
450, 8.1520
451, 7.5847
452, 8.8502
453, 6.8228
454, 7.4801
455, 12.2108
456, 9.5915
457, 5.6665
458, 8.8195
459, 5.9068
460, 10.3145
461, 7.7358
462, 4.5604
463, 9.7608
464, 7.9317
465, 5.6675
466, 9.1013
467, 7.8274
468, 9.8326
469, 9.9119
470, 10.2251
471, 10.2650
472, 8.9527
473, 4.7651
474, 10.5481
475, 9.7805
476, 8.3794
477, 10.0103
478, 8.7407
479, 10.7795
480, 9.9747
481, 8.5531
482, 7.5924
483, 9.0501
484, 12.5019
485, 11.1490
486, 16.8935
487, 8.4272
488, 9.1701
489, 11.3014
490, 5.3875
491, 7.4527
492, 9.1550
493, 9.2078
494, 9.8414
495, 12.7871
496, 5.9000
497, 9.4664
498, 8.3355
499, 10.2705
500, 9.0691
501, 17.7849
502, 10.7708
503, 9.3885
504, 11.3301
505, 9.8191
506, 12.0493
507, 10.4799
508, 6.3314
509, 10.6789
510, 6.4040
511, 10.0176
512, 9.3681
513, 10.1327
514, 7.1407
515, 14.1019
516, 9.8023
517, 9.0236
518, 4.6317
519, 9.0897
520, 6.1782
521, 5.3586
522, 6.0897
523, 5.1957
524, 6.0441
525, 6.1342
526, 5.3688
527, 4.9440
528, 5.9752
529, 6.3867
530, 5.1973
531, 4.1950
532, 6.0502
533, 4.3762
534, 6.6454
535, 4.1164
536, 2.6911
537, 5.5939
538, 3.3542
539, 5.2156
540, 3.8633
541, 4.9191
542, 3.2715
543, 3.8961
544, 3.0814
545, 2.8956
546, 3.3142
547, 3.7303
548, 4.3913
549, 2.7468
550, 3.1463
551, 2.7060
552, 3.3641
553, 2.8262
554, 2.9447
555, 2.6537
556, 2.8810
557, 2.6162
558, 2.3999
559, 2.3076
560, 2.4478
561, 2.4943
562, 3.3594
563, 3.1439
564, 2.4512
565, 1.8260
566, 2.5514
567, 2.8971
568, 2.5482
569, 3.8303
570, 3.7393
571, 3.4138
572, 3.7832
573, 3.1173
574, 4.1356
575, 4.1215
576, 5.2873
577, 5.6035
578, 4.9366
579, 6.3776
580, 2.7653
581, 3.8170
582, 7.2928
583, 6.0393
584, 10.7968
585, 8.5265
586, 8.3176
587, 6.9480
588, 9.4201
589, 8.8941
590, 13.9304
591, 10.7960
592, 8.8931
593, 8.8651
594, 8.9095
595, 8.4768
596, 14.8220
597, 17.0451
598, 9.0820
599, 12.2382
600, 9.9707
601, 11.1991
602, 7.4672
603, 6.2999
604, 2.5576
605, 7.4321
606, 5.6245
607, 5.1843
608, 3.0747
609, 6.6754
610, 4.2351
611, 13.0628
612, 5.9503
613, 6.1814
614, 8.1428
615, 8.4783
616, 3.4610
617, 7.1460
618, 7.3181
619, 10.0106
620, 6.1578
621, 6.5733
622, 7.7144
623, 7.0067
624, 14.3498
625, 8.7439
626, 13.7762
627, 6.9123
628, 8.1424
629, 10.2631
630, 9.9733
631, 11.1832
632, 13.0558
633, 9.8049
634, 10.4662
635, 13.7379
636, 8.6116
637, 10.1944
638, 11.0192
639, 9.7267
640, 10.2792
641, 11.6546
642, 9.5798
643, 12.8261
644, 9.8750
645, 9.0922
646, 6.9058
647, 11.1322
648, 10.3388
649, 12.2967
650, 7.6921
651, 6.5351
652, 10.4981
653, 7.9791
654, 8.2820
655, 9.6113
656, 9.6657
657, 12.7736
658, 7.5042
659, 12.7324
660, 8.0552
661, 5.2499
662, 11.6781
663, 10.9868
664, 8.7207
665, 9.0501
666, 2.9277
667, 8.3266
668, 10.0189
669, 10.7128
670, 3.9595
671, 13.4177
672, 11.1641
673, 11.0294
674, 7.7506
675, 6.2647
676, 14.8364
677, 9.5506
678, 15.0431
679, 8.8550
680, 13.1113
681, 23.0277
682, 17.7798
683, 13.8047
684, 19.0518
685, 25.2130
686, 19.0351
687, 26.2657
688, 14.8048
689, 18.7044
690, 15.3283
691, 15.4056
692, 14.5667
693, 12.9317
694, 18.1313
695, 14.9530
696, 18.8502
697, 24.3522
698, 23.9425
699, 17.4594
700, 24.4587
701, 18.0368
702, 21.8490
703, 26.8520
704, 16.3549
705, 27.8618
706, 20.6050
707, 21.8273
708, 18.0413
709, 13.6616
710, 21.5338
711, 17.9744
712, 14.0782
713, 15.4886
714, 16.2598
715, 16.3864
716, 16.7557
717, 10.4016
718, 11.6500
719, 12.0675
720, 11.2298
721, 10.7092
722, 8.5192
723, 16.9682
724, 4.9822
725, 10.4094
726, 6.9296
727, 8.3671
728, 15.1356
729, 10.4501
730, 14.8996
731, 17.8994
732, 13.3902
733, 8.7862
734, 16.6238
735, 21.1093
736, 9.9203
737, 15.6716
738, 14.4590
739, 13.1271
740, 22.7980
741, 9.4927
742, 21.2132
743, 17.1838
744, 18.2793
745, 16.3841
746, 24.1041
747, 15.3120
748, 38.0256
749, 20.0729
750, 23.1924
751, 22.3924
752, 21.1549
753, 14.6681
754, 15.9438
755, 11.8647
756, 9.7778
757, 10.5238
758, 13.9333
759, 12.0917
760, 11.4084
761, 10.8515
762, 7.7163
763, 12.0301
764, 6.5836
765, 8.7528
766, 15.2508
767, 11.1520
768, 12.6245
769, 11.5443
770, 12.8206
771, 14.4718
772, 8.7217
773, 8.9761
774, 7.6628
775, 15.6468
776, 8.8534
777, 11.7951
778, 13.4217
779, 19.9205
780, 14.5150
781, 14.8775
782, 13.3921
783, 12.6700
784, 14.7582
785, 7.5837
786, 17.3471
787, 17.2454
788, 12.7195
789, 13.7490
790, 23.2320
791, 19.9344
792, 15.2518
793, 17.8369
794, 16.1213
795, 21.7683
796, 11.5244
797, 22.2284
798, 19.5201
799, 16.1768
800, 23.3319
801, 11.6634
802, 19.8293
803, 21.2758
804, 19.1613
805, 20.7025
806, 22.1688
807, 8.3651
808, 23.4423
809, 17.9158
810, 16.2227
811, 18.8990
812, 22.5715
813, 32.3073
814, 25.2852
815, 12.5589
816, 35.0213
817, 22.1531
818, 16.3133
819, 14.2290
820, 13.9198
821, 21.5991
822, 30.9443
823, 14.9531
824, 40.6473
825, 36.2286
826, 21.5002
827, 60.3776
828, 36.0684
829, 22.7235
830, 56.6451
831, 22.5168
832, 36.9691
833, 49.8208
834, 59.9404
835, 49.2854
836, 109.4709
837, 39.3514
838, 64.9139
839, 21.0070
840, 38.1627
841, 35.2770
842, 37.1991
843, 80.9311
844, 68.3544
845, 115.5958
846, 84.8448
847, 85.9041
848, 126.7920
849, 43.6311
850, 49.8505
851, 77.6788
852, 167.4379
853, 91.1555
854, 29.3761
855, 83.4004
856, 48.0869
857, 65.2380
858, 47.9226
859, 66.6561
860, 83.3380
861, 70.7031
862, 29.2867
863, 48.7832
864, 53.1791
865, 67.1601
866, 36.0258
867, 57.1206
868, 44.3321
869, 72.4390
870, 124.5507
871, 93.4623
872, 49.8113
873, 59.0833
874, 66.8135
875, 17.4026
876, 33.0093
877, 74.3820
878, 26.4299
879, 82.1829
880, 40.1906
881, 53.2387
882, 46.6628
883, 28.0669
884, 46.9268
885, 47.0420
886, 21.7129
887, 38.7690
888, 31.1331
889, 38.6679
890, 34.4123
891, 36.3764
892, 62.0256
893, 95.3445
894, 44.0574
895, 30.2998
896, 29.1698
897, 29.5345
898, 28.2200
899, 22.4967
900, 17.4361
901, 26.8587
902, 25.4956
903, 24.7368
904, 21.4591
905, 24.9846
906, 23.3119
907, 24.3597
908, 23.8046
909, 29.2091
910, 20.2986
911, 29.5306
912, 26.8862
913, 14.3599
914, 27.7409
915, 28.4429
916, 20.9252
917, 36.9865
918, 25.9739
919, 15.2601
920, 19.2296
921, 24.2110
922, 22.6240
923, 28.0567
924, 21.6191
925, 23.3371
926, 16.9750
927, 19.5222
928, 25.8218
929, 23.1183
930, 23.1645
931, 21.5382
932, 22.7066
933, 24.0059
934, 17.8772
935, 26.1184
936, 25.5939
937, 18.7979
938, 23.9212
939, 20.6565
940, 27.5126
941, 25.7462
942, 16.7262
943, 22.8248
944, 26.3473
945, 29.8904
946, 27.0001
947, 23.0608
948, 6.7891
949, 24.8658
950, 27.5580
951, 22.9501
952, 19.4526
953, 23.9171
954, 15.9332
955, 20.3596
956, 25.7995
957, 15.4046
958, 17.1269
959, 24.4369
960, 21.2657
961, 29.6120
962, 5.3888
963, 25.2415
964, 24.6765
965, 27.1998
966, 15.6317
967, 10.9454
968, 23.4212
969, 30.7506
970, 40.6117
971, 34.9172
972, 20.9659
973, 24.1004
974, 28.8203
975, 20.3125
976, 17.4871
977, 34.2962
978, 31.6098
979, 21.1551
980, 27.1347
981, 26.1918
982, 49.2679
983, 19.7385
984, 27.9631
985, 25.7901
986, 31.2878
987, 29.3869
988, 27.0744
989, 23.7263
990, 33.0300
991, 61.1883
992, 32.9667
993, 27.8923
994, 34.0243
995, 52.2287
996, 17.2179
997, 58.0843
998, 33.0211
999, 40.5603
1000, 44.6521
1001, 40.4611
1002, 43.7800
1003, 14.7244
1004, 38.5339
1005, 50.1142
1006, 32.8206
1007, 62.9209
1008, 49.3539
1009, 25.5271
1010, 38.5886
1011, 38.6478
1012, 43.0971
1013, 34.7854
1014, 36.4344
1015, 41.1243
1016, 61.0514
1017, 34.3380
1018, 40.4993
1019, 32.3582
1020, 18.9885
1021, 42.9709
1022, 29.8576
1023, 22.7577
1024, 36.8092
1025, 35.8219
1026, 60.0875
1027, 32.1524
1028, 42.2601
1029, 34.1507
1030, 44.1686
1031, 32.9690
1032, 76.3413
1033, 30.6407
1034, 29.4435
1035, 45.5106
1036, 33.9541
1037, 41.3052
1038, 54.5219
1039, 37.6461
1040, 28.5494
1041, 33.6477
1042, 22.1334
1043, 43.7987
1044, 29.7470
1045, 36.4785
1046, 32.4929
1047, 34.5734
1048, 37.6391
1049, 41.3163
1050, 24.7024
1051, 32.8058
1052, 30.6860
1053, 29.0674
1054, 31.6646
1055, 26.2068
1056, 37.9832
1057, 39.2143
1058, 27.2834
1059, 46.1607
1060, 21.7273
1061, 26.4236
1062, 31.8041
1063, 47.7341
1064, 19.9875
1065, 24.7377
1066, 34.3704
1067, 30.7692
1068, 26.2046
1069, 35.5419
1070, 24.4152
1071, 28.6107
1072, 36.8182
1073, 27.0311
1074, 35.2105
1075, 29.0261
1076, 35.5944
1077, 31.3138
1078, 42.8862
1079, 24.7054
1080, 31.1330
1081, 29.1751
1082, 25.0548
1083, 22.4714
1084, 34.6952
1085, 21.6220
1086, 36.3275
1087, 31.1894
1088, 31.8345
1089, 27.2215
1090, 30.4399
1091, 34.0070
1092, 17.8625
1093, 33.5050
1094, 34.1522
1095, 24.4122
1096, 25.6814
1097, 31.4815
1098, 27.7233
1099, 16.0765
1100, 34.1593
1101, 30.7161
1102, 34.9766
1103, 31.9570
1104, 43.5760
1105, 30.6219
1106, 32.4179
1107, 29.0404
1108, 31.3914
1109, 28.7665
1110, 52.3821
1111, 34.5644
1112, 21.2510
1113, 21.9276
1114, 31.1204
1115, 40.3885
1116, 26.8831
1117, 31.3784
1118, 43.3467
1119, 32.2453
1120, 52.2453
1121, 32.4305
1122, 33.2382
1123, 31.7550
1124, 33.7516
1125, 34.3425
1126, 21.5371
1127, 51.8447
1128, 38.0704
1129, 34.7472
1130, 35.9614
1131, 32.7694
1132, 57.3156
1133, 37.9109
1134, 35.0053
1135, 27.8187
1136, 36.3012
1137, 45.0626
1138, 46.4341
1139, 55.2818
1140, 39.8432
1141, 34.5956
1142, 45.2304
1143, 37.3396
1144, 39.0214
1145, 38.1967
1146, 34.2586
1147, 37.7127
1148, 49.0826
1149, 41.1896
1150, 42.0371
1151, 30.1313
1152, 29.5719
1153, 34.5620
1154, 13.4104
1155, 34.8546
1156, 25.1909
1157, 24.1449
1158, 30.7056
1159, 39.2320
1160, 29.2260
1161, 27.5554
1162, 48.6281
1163, 39.6369
1164, 38.3788
1165, 37.5629
1166, 38.2322
1167, 38.7736
1168, 42.8112
1169, 33.1600
1170, 41.9959
1171, 36.5130
1172, 38.4628
1173, 39.2301
1174, 41.3011
1175, 35.4237
1176, 42.4785
1177, 37.6612
1178, 36.7110
1179, 39.1466
1180, 39.7161
1181, 30.1595
1182, 37.1479
1183, 44.4793
1184, 27.8848
1185, 32.0170
1186, 37.1438
1187, 33.7319
1188, 43.7400
1189, 37.7637
1190, 49.0175
1191, 48.3584
1192, 33.5046
1193, 43.5523
1194, 37.4298
1195, 48.3801
1196, 33.6971
1197, 43.3526
1198, 45.9124
1199, 38.6912
1200, 26.9394
1201, 27.5321
1202, 39.5967
1203, 46.9827
1204, 43.4558
1205, 51.5950
1206, 48.8889
1207, 46.7995
1208, 40.0751
1209, 40.7134
1210, 44.2216
1211, 37.1196
1212, 51.1302
1213, 51.9276
1214, 41.6482
1215, 44.9016
1216, 38.7456
1217, 50.9672
1218, 45.5581
1219, 38.5257
1220, 42.3727
1221, 27.8672
1222, 43.5538
1223, 50.1454
1224, 45.0512
1225, 53.2319
1226, 50.9635
1227, 56.6729
1228, 36.5545
1229, 39.2898
1230, 52.7666
1231, 41.0658
1232, 48.2434
1233, 40.3811
1234, 43.8165
1235, 43.3815
1236, 39.3495
1237, 41.6985
1238, 46.3938
1239, 43.6969
1240, 33.0141
1241, 45.8295
1242, 27.1463
1243, 29.2129
1244, 52.3779
1245, 61.0692
1246, 27.3318
1247, 42.8542
1248, 38.3919
1249, 33.6171
1250, 39.0734
1251, 38.9451
1252, 35.3789
1253, 36.6697
1254, 35.7706
1255, 42.7079
1256, 35.2163
1257, 40.2510
1258, 43.0840
1259, 49.4730
1260, 61.0721
1261, 37.2479
1262, 39.9445
1263, 33.8891
1264, 29.5428
1265, 45.3808
1266, 27.8003
1267, 26.8137
1268, 32.7291
1269, 42.5505
1270, 38.5752
1271, 28.5113
1272, 33.4823
1273, 25.3601
1274, 54.8264
1275, 33.5626
1276, 22.5148
1277, 17.9237
1278, 40.2853
1279, 36.3662
1280, 37.8620
1281, 36.7046
1282, 30.8504
1283, 29.7437
1284, 36.4443
1285, 31.1703
1286, 19.8133
1287, 18.5765
1288, 30.8829
1289, 29.4815
1290, 49.1080
1291, 31.6074
1292, 27.1958
1293, 30.8656
1294, 29.6970
1295, 24.3271
1296, 22.8675
1297, 30.7376
1298, 38.0257
1299, 27.6755
1300, 23.5344
1301, 34.2784
1302, 26.3968
1303, 30.7152
1304, 29.0292
1305, 26.1994
1306, 25.3557
1307, 28.7377
1308, 26.3554
1309, 28.9779
1310, 26.4217
1311, 27.1275
1312, 26.9596
1313, 36.4180
1314, 20.1285
1315, 28.5619
1316, 29.6306
1317, 34.6857
1318, 31.0934
1319, 31.9463
1320, 34.2578
1321, 30.3291
1322, 24.1113
1323, 29.1655
1324, 26.9712
1325, 33.5936
1326, 23.9735
1327, 23.2021
1328, 35.1995
1329, 25.5501
1330, 31.9451
1331, 28.9322
1332, 24.2092
1333, 33.2036
1334, 35.9167
1335, 19.6941
1336, 29.6428
1337, 29.7806
1338, 26.3531
1339, 25.4370
1340, 31.6177
1341, 37.7155
1342, 29.1930
1343, 42.0933
1344, 34.1941
1345, 32.1005
1346, 29.4609
1347, 33.1996
1348, 26.7793
1349, 28.7481
1350, 25.6633
1351, 33.4702
1352, 26.5847
1353, 21.1775
1354, 33.2047
1355, 39.0433
1356, 38.1808
1357, 26.5727
1358, 30.8390
1359, 28.7259
1360, 49.7222
1361, 45.6227
1362, 32.2298
1363, 21.7363
1364, 30.3621
1365, 29.6107
1366, 29.8736
1367, 32.3970
1368, 30.1289
1369, 17.3248
1370, 32.6711
1371, 29.3988
1372, 32.2960
1373, 23.3115
1374, 32.3064
1375, 36.2467
1376, 31.9866
1377, 35.4069
1378, 30.0509
1379, 39.3065
1380, 34.7923
1381, 32.6188
1382, 40.2255
1383, 30.8616
1384, 39.3549
1385, 24.0738
1386, 33.4679
1387, 21.3196
1388, 25.8905
1389, 45.7229
1390, 30.1555
1391, 38.3497
1392, 31.6419
1393, 37.8258
1394, 23.8710
1395, 44.4927
1396, 34.4062
1397, 17.5836
1398, 36.1755
1399, 29.9513
1400, 24.9821
1401, 38.9052
1402, 32.1655
1403, 26.2499
1404, 39.1400
1405, 26.9477
1406, 30.1128
1407, 30.8486
1408, 31.6556
1409, 32.3503
1410, 39.3111
1411, 19.5399
1412, 39.0397
1413, 35.0541
1414, 28.0948
1415, 23.2037
1416, 35.7820
1417, 44.5277
1418, 41.5105
1419, 24.6744
1420, 17.0145
1421, 23.3146
1422, 39.1760
1423, 30.9850
1424, 31.8606
1425, 45.5028
1426, 28.6384
1427, 33.2082
1428, 17.3765
1429, 38.2476
1430, 34.1309
1431, 32.3123
1432, 21.7132
1433, 35.9649
1434, 28.0923
1435, 47.6259
1436, 32.6897
1437, 40.9528
1438, 32.7153
1439, 25.2739
1440, 38.7959
1441, 42.0998
1442, 40.5351
1443, 22.4497
1444, 39.4990
1445, 51.4217
1446, 34.4397
1447, 31.0474
1448, 41.5849
1449, 30.6690
1450, 45.2115
1451, 30.0581
1452, 36.4665
1453, 34.1804
1454, 31.7636
1455, 35.6337
1456, 36.5206
1457, 32.9586
1458, 32.6481
1459, 21.3191
1460, 23.3132
1461, 25.4468
1462, 13.4532
1463, 36.6296
1464, 24.3803
1465, 33.2047
1466, 34.9832
1467, 51.9986
1468, 36.5413
1469, 37.6657
1470, 18.7123
1471, 35.8931
1472, 50.6176
1473, 54.8407
1474, 33.9339
1475, 27.7783
1476, 51.3402
1477, 55.2692
1478, 41.2482
1479, 31.2669
1480, 26.1777
1481, 49.0934
1482, 21.5977
1483, 49.1296
1484, 56.5129
1485, 31.7215
1486, 29.8474
1487, 53.0894
1488, 34.7275
1489, 33.6703
1490, 45.5197
1491, 47.7523
1492, 52.7931
1493, 28.6442
1494, 33.4774
1495, 33.2710
1496, 55.9888
1497, 40.3376
1498, 67.7226
1499, 43.1469
1500, 39.3995
1501, 31.3522
1502, 42.2656
1503, 25.6803
1504, 50.1068
1505, 34.8701
1506, 45.6805
1507, 51.4146
1508, 36.3099
1509, 47.4935
1510, 33.4336
1511, 77.0379
1512, 38.9460
1513, 47.9387
1514, 40.1065
1515, 42.5988
1516, 42.9571
1517, 39.8104
1518, 37.0652
1519, 57.4180
1520, 39.6907
1521, 46.7077
1522, 63.7698
1523, 63.8785
1524, 46.6118
1525, 56.9927
1526, 37.2920
1527, 52.7209
1528, 40.1946
1529, 25.4709
1530, 43.8328
1531, 63.0209
1532, 42.3907
1533, 33.8637
1534, 37.1922
1535, 62.4374
1536, 37.1459
1537, 57.9250
1538, 46.3242
1539, 49.0313
1540, 42.7338
1541, 36.9303
1542, 30.1208
1543, 37.9329
1544, 44.7147
1545, 42.3162
1546, 31.0101
1547, 25.6033
1548, 29.7829
1549, 34.7299
1550, 29.1419
1551, 37.4024
1552, 53.2997
1553, 48.0618
1554, 35.6969
1555, 42.3993
1556, 46.8652
1557, 49.1493
1558, 28.2015
1559, 44.7390
1560, 38.7144
1561, 43.0191
1562, 28.2943
1563, 33.5940
1564, 22.9054
1565, 38.7094
1566, 35.2587
1567, 34.1015
1568, 36.1180
1569, 44.5250
1570, 36.2628
1571, 34.6574
1572, 43.5222
1573, 34.9637
1574, 33.2967
1575, 27.8632
1576, 26.3851
1577, 32.3526
1578, 34.7746
1579, 36.4301
1580, 25.2490
1581, 35.4002
1582, 35.6887
1583, 27.1418
1584, 39.3992
1585, 26.7949
1586, 41.0161
1587, 45.9011
1588, 39.4215
1589, 31.9614
1590, 38.5331
1591, 35.0663
1592, 23.8946
1593, 21.7258
1594, 39.3430
1595, 28.3880
1596, 36.8275
1597, 43.4914
1598, 20.5517
1599, 21.5373
