# Episodio, Score_Promedio_50ep
443, -31.23
444, -31.35
445, -31.61
446, -30.12
447, -28.48
448, -27.86
449, -20.60
450, -20.06
451, -19.20
452, -17.55
453, -16.12
454, -15.41
455, -15.74
456, -12.20
457, -12.52
458, -14.09
459, -14.12
460, -11.22
461, -10.24
462, -9.74
463, -9.48
464, -7.17
465, -6.73
466, -6.47
467, -7.07
468, -6.64
469, -8.14
470, -6.02
471, -4.56
472, -3.87
473, -3.87
474, -2.25
475, -1.80
476, -0.40
477, 1.65
478, -0.87
479, -1.14
480, -0.95
481, 0.67
482, -0.07
483, -0.90
484, -0.51
485, 2.19
486, 1.47
487, 0.80
488, 1.08
489, 0.58
490, 1.90
491, 0.29
492, 1.29
493, 3.93
494, 6.71
495, 7.23
496, 4.61
497, 5.67
498, 5.69
499, 4.77
500, 5.78
501, 5.63
502, 7.37
503, 7.85
504, 8.71
505, 9.55
506, 12.68
507, 15.02
508, 15.23
509, 18.56
510, 19.00
511, 20.11
512, 20.05
513, 21.28
514, 19.33
515, 19.56
516, 20.39
517, 23.39
518, 22.53
519, 23.53
520, 23.12
521, 22.53
522, 22.86
523, 22.85
524, 21.24
525, 22.89
526, 23.21
527, 19.32
528, 20.47
529, 21.89
530, 23.70
531, 28.43
532, 28.79
533, 31.56
534, 31.03
535, 30.49
536, 30.00
537, 31.68
538, 31.70
539, 31.79
540, 33.85
541, 36.96
542, 36.46
543, 34.28
544, 30.31
545, 30.69
546, 33.03
547, 28.73
548, 30.04
549, 31.74
550, 32.12
551, 33.08
552, 33.43
553, 34.25
554, 33.58
555, 34.80
556, 32.76
557, 33.23
558, 31.03
559, 27.35
560, 28.69
561, 27.54
562, 29.07
563, 30.06
564, 33.41
565, 33.58
566, 35.17
567, 33.90
568, 35.81
569, 37.38
570, 37.20
571, 38.85
572, 38.21
573, 38.64
574, 39.95
575, 38.28
576, 37.12
577, 42.79
578, 41.99
579, 43.29
580, 41.28
581, 40.79
582, 42.26
583, 40.26
584, 40.63
585, 38.83
586, 43.98
587, 44.10
588, 42.48
589, 41.61
590, 38.83
591, 38.24
592, 41.15
593, 41.93
594, 44.73
595, 44.68
596, 43.68
597, 45.56
598, 45.07
599, 43.64
600, 43.90
601, 43.11
602, 42.50
603, 42.44
604, 41.14
605, 42.43
606, 43.40
607, 42.07
608, 45.18
609, 48.19
610, 48.11
611, 47.12
612, 50.77
613, 49.27
614, 45.33
615, 46.18
616, 43.86
617, 41.90
618, 42.40
619, 41.26
620, 41.52
621, 40.97
622, 42.90
623, 44.14
624, 43.53
625, 42.54
626, 46.92
627, 42.97
628, 42.52
629, 39.11
630, 39.34
631, 33.89
632, 32.72
633, 37.28
634, 38.67
635, 41.72
636, 36.90
637, 34.12
638, 40.41
639, 45.55
640, 48.10
641, 46.85
642, 46.24
643, 46.61
644, 44.99
645, 47.31
646, 47.63
647, 50.52
648, 53.83
649, 55.24
650, 53.15
651, 54.95
652, 58.14
653, 58.31
654, 60.10
655, 58.18
656, 61.27
657, 60.09
658, 55.49
659, 58.69
660, 57.33
661, 56.43
662, 57.01
663, 58.62
664, 62.34
665, 63.79
666, 63.32
667, 63.46
668, 64.16
669, 66.37
670, 64.71
671, 64.06
672, 65.97
673, 65.98
674, 63.69
675, 65.15
676, 62.68
677, 61.58
678, 65.25
679, 65.86
680, 69.65
681, 75.22
682, 78.78
683, 74.42
684, 77.18
685, 74.74
686, 75.28
687, 76.48
688, 73.21
689, 70.81
690, 73.43
691, 78.11
692, 77.69
693, 82.33
694, 82.14
695, 84.16
696, 87.82
697, 89.99
698, 85.71
699, 84.11
700, 89.84
701, 90.17
702, 86.08
703, 84.76
704, 88.06
705, 91.71
706, 89.39
707, 91.36
708, 97.04
709, 96.92
710, 99.45
711, 103.01
712, 98.08
713, 100.69
714, 102.47
715, 102.46
716, 107.60
717, 108.10
718, 110.30
719, 110.12
720, 109.91
721, 112.58
722, 113.04
723, 115.82
724, 121.76
725, 122.18
726, 121.60
727, 119.56
728, 115.95
729, 117.26
730, 118.09
731, 117.85
732, 116.07
733, 121.55
734, 119.89
735, 124.05
736, 128.19
737, 131.25
738, 133.47
739, 130.50
740, 130.20
741, 125.34
742, 126.32
743, 120.73
744, 123.28
745, 119.33
746, 120.27
747, 120.64
748, 119.95
749, 124.10
750, 121.09
751, 117.79
752, 119.80
753, 118.50
754, 115.99
755, 113.30
756, 114.17
757, 117.90
758, 119.25
759, 118.52
760, 115.99
761, 118.27
762, 122.53
763, 121.79
764, 121.00
765, 124.53
766, 120.45
767, 123.03
768, 119.37
769, 121.21
770, 126.68
771, 128.77
772, 128.24
773, 128.75
774, 129.16
775, 129.14
776, 132.69
777, 140.18
778, 139.76
779, 141.09
780, 141.21
781, 140.65
782, 141.30
783, 141.14
784, 142.70
785, 144.02
786, 143.46
787, 144.76
788, 144.99
789, 145.71
790, 146.08
791, 151.76
792, 154.23
793, 157.34
794, 156.85
795, 157.07
796, 147.08
797, 142.05
798, 143.33
799, 143.68
800, 147.27
801, 148.20
802, 148.82
803, 150.73
804, 153.90
805, 152.07
806, 154.39
807, 149.43
808, 147.47
809, 147.57
810, 151.03
811, 151.02
812, 150.92
813, 151.89
814, 150.50
815, 144.95
816, 144.38
817, 145.78
818, 145.17
819, 141.85
820, 137.59
821, 138.07
822, 123.84
823, 119.54
824, 115.64
825, 117.31
826, 112.53
827, 108.89
828, 114.49
829, 100.63
830, 100.02
831, 96.84
832, 99.00
833, 99.12
834, 99.81
835, 95.05
836, 91.17
837, 87.31
838, 87.73
839, 88.64
840, 86.66
841, 82.44
842, 82.86
843, 85.84
844, 89.37
845, 89.74
846, 95.36
847, 96.52
848, 96.18
849, 96.55
850, 95.93
851, 100.76
852, 89.29
853, 91.96
854, 87.76
855, 92.35
856, 92.99
857, 92.66
858, 93.07
859, 94.01
860, 95.58
861, 80.73
862, 81.35
863, 81.32
864, 72.11
865, 76.46
866, 76.29
867, 74.45
868, 73.57
869, 78.36
870, 82.58
871, 76.35
872, 91.65
873, 91.57
874, 95.68
875, 93.43
876, 91.87
877, 91.55
878, 91.66
879, 108.79
880, 108.62
881, 112.99
882, 113.39
883, 113.32
884, 113.40
885, 112.90
886, 113.11
887, 113.70
888, 113.68
889, 116.07
890, 117.67
891, 121.23
892, 121.72
893, 122.45
894, 122.14
895, 120.82
896, 123.47
897, 127.22
898, 127.78
899, 127.05
900, 126.90
901, 127.08
902, 140.70
903, 137.77
904, 142.02
905, 141.65
906, 140.40
907, 144.14
908, 147.79
909, 148.05
910, 143.74
911, 158.76
912, 159.29
913, 159.59
914, 166.59
915, 162.19
916, 167.18
917, 169.66
918, 173.36
919, 173.53
920, 174.27
921, 180.75
922, 180.70
923, 185.55
924, 185.81
925, 189.59
926, 194.71
927, 198.05
928, 192.50
929, 192.46
930, 188.77
931, 188.20
932, 188.44
933, 188.02
934, 187.69
935, 190.64
936, 195.42
937, 199.62
938, 199.57
939, 202.01
940, 202.69
941, 202.28
942, 201.43
943, 199.79
944, 196.92
945, 202.36
946, 200.96
947, 200.54
948, 200.19
949, 198.68
950, 198.18
951, 194.47
952, 193.83
953, 193.99
954, 193.67
955, 194.15
956, 194.87
957, 192.29
958, 188.10
959, 182.58
960, 186.74
961, 187.26
962, 179.45
963, 179.10
964, 184.77
965, 189.67
966, 190.11
967, 186.11
968, 187.40
969, 187.10
970, 182.29
971, 182.02
972, 176.71
973, 174.47
974, 174.08
975, 169.81
976, 166.07
977, 162.20
978, 167.42
979, 162.88
980, 163.49
981, 163.78
982, 163.20
983, 159.08
984, 160.00
985, 161.31
986, 161.66
987, 156.88
988, 153.10
989, 148.24
990, 137.89
991, 134.01
992, 133.79
993, 130.63
994, 129.46
995, 124.64
996, 128.36
997, 124.27
998, 128.87
999, 130.52
1000, 127.62
1001, 127.71
1002, 123.76
1003, 123.28
1004, 123.24
1005, 123.43
1006, 123.15
1007, 122.30
1008, 126.68
1009, 126.96
1010, 123.36
1011, 118.56
1012, 122.43
1013, 122.28
1014, 118.28
1015, 118.23
1016, 118.10
1017, 115.84
1018, 114.94
1019, 114.48
1020, 113.97
1021, 110.22
1022, 110.02
1023, 107.94
1024, 107.94
1025, 108.47
1026, 108.29
1027, 109.63
1028, 105.15
1029, 108.06
1030, 112.20
1031, 111.65
1032, 107.54
1033, 100.91
1034, 100.37
1035, 100.81
1036, 96.49
1037, 100.61
1038, 99.94
1039, 104.35
1040, 115.52
1041, 115.01
1042, 115.08
1043, 118.30
1044, 120.81
1045, 125.36
1046, 120.45
1047, 121.24
1048, 120.69
1049, 120.81
1050, 123.96
1051, 122.68
1052, 127.83
1053, 130.87
1054, 127.92
1055, 123.39
1056, 121.33
1057, 125.22
1058, 125.75
1059, 125.46
1060, 124.13
1061, 128.41
1062, 131.52
1063, 131.32
1064, 134.49
1065, 134.13
1066, 134.64
1067, 141.10
1068, 141.90
1069, 140.20
1070, 140.58
1071, 137.82
1072, 143.02
1073, 146.82
1074, 143.82
1075, 148.49
1076, 148.60
1077, 151.82
1078, 155.28
1079, 151.92
1080, 151.42
1081, 147.57
1082, 147.06
1083, 158.34
1084, 158.10
1085, 154.14
1086, 154.08
1087, 150.07
1088, 149.34
1089, 149.38
1090, 147.43
1091, 151.58
1092, 146.26
1093, 143.19
1094, 139.69
1095, 134.51
1096, 134.23
1097, 138.96
1098, 139.30
1099, 134.28
1100, 134.73
1101, 138.42
1102, 133.88
1103, 136.22
1104, 134.70
1105, 139.65
1106, 141.77
1107, 142.69
1108, 142.34
1109, 142.28
1110, 147.93
1111, 147.95
1112, 147.61
1113, 142.77
1114, 139.40
1115, 140.60
1116, 139.51
1117, 133.97
1118, 126.58
1119, 124.10
1120, 123.56
1121, 124.30
1122, 124.53
1123, 119.29
1124, 119.25
1125, 118.52
1126, 118.59
1127, 114.10
1128, 115.48
1129, 119.23
1130, 113.89
1131, 117.65
1132, 117.86
1133, 112.45
1134, 107.22
1135, 106.61
1136, 100.87
1137, 99.83
1138, 104.92
1139, 100.47
1140, 100.18
1141, 101.57
1142, 102.41
1143, 106.39
1144, 111.02
1145, 116.44
1146, 121.70
1147, 121.49
1148, 122.47
1149, 128.33
1150, 128.66
1151, 129.98
1152, 134.85
1153, 134.26
1154, 133.88
1155, 128.91
1156, 129.45
1157, 123.74
1158, 123.11
1159, 128.48
1160, 123.81
1161, 124.16
1162, 124.70
1163, 130.40
1164, 134.85
1165, 133.08
1166, 133.58
1167, 138.18
1168, 141.46
1169, 146.87
1170, 147.30
1171, 147.15
1172, 147.17
1173, 147.76
1174, 146.73
1175, 142.04
1176, 147.30
1177, 151.71
1178, 150.58
1179, 151.50
1180, 157.17
1181, 157.76
1182, 157.48
1183, 162.63
1184, 168.43
1185, 173.43
1186, 181.55
1187, 182.29
1188, 178.66
1189, 178.33
1190, 180.24
1191, 179.04
1192, 183.84
1193, 184.24
1194, 185.19
1195, 180.62
1196, 180.45
1197, 180.36
1198, 179.85
1199, 174.29
1200, 169.74
1201, 160.82
1202, 154.72
1203, 154.77
1204, 155.27
1205, 159.66
1206, 159.16
1207, 165.05
1208, 160.92
1209, 160.97
1210, 165.52
1211, 165.83
1212, 165.51
1213, 165.09
1214, 164.78
1215, 167.02
1216, 167.38
1217, 167.99
1218, 168.27
1219, 168.48
1220, 173.34
1221, 179.18
1222, 178.59
1223, 179.29
1224, 184.27
1225, 189.83
1226, 189.60
1227, 190.05
1228, 191.28
1229, 191.55
1230, 187.48
1231, 188.40
1232, 193.73
1233, 193.64
1234, 193.21
1235, 193.35
1236, 195.28
1237, 200.30
1238, 203.45
1239, 197.36
1240, 197.17
1241, 198.64
1242, 199.13
1243, 194.29
1244, 194.62
1245, 199.88
1246, 200.13
1247, 199.89
1248, 200.16
1249, 205.04
1250, 209.30
1251, 218.99
1252, 224.84
1253, 224.90
1254, 230.25
1255, 230.22
1256, 230.10
1257, 229.97
1258, 235.10
1259, 235.57
1260, 235.36
1261, 234.97
1262, 233.51
1263, 233.77
1264, 234.08
1265, 230.28
1266, 229.84
1267, 224.96
1268, 228.88
1269, 228.00
1270, 227.44
1271, 222.96
1272, 222.04
1273, 226.73
1274, 226.37
1275, 225.74
1276, 226.06
1277, 221.75
1278, 221.23
1279, 220.07
1280, 219.66
1281, 219.55
1282, 219.02
1283, 219.32
1284, 219.83
1285, 219.66
1286, 219.64
1287, 219.33
1288, 219.88
1289, 231.50
1290, 231.05
1291, 230.84
1292, 230.86
1293, 230.27
1294, 230.19
1295, 230.06
1296, 229.88
1297, 228.01
1298, 227.33
1299, 227.50
1300, 227.69
1301, 227.66
1302, 227.26
1303, 227.64
1304, 226.99
1305, 225.52
1306, 226.39
1307, 225.17
1308, 223.91
1309, 223.73
1310, 223.74
1311, 224.23
1312, 221.82
1313, 217.82
1314, 217.75
1315, 220.68
1316, 221.08
1317, 226.92
1318, 227.77
1319, 228.50
1320, 229.00
1321, 233.72
1322, 230.39
1323, 229.74
1324, 230.02
1325, 230.86
1326, 230.24
1327, 234.66
1328, 235.19
1329, 236.40
1330, 240.68
1331, 235.59
1332, 236.10
1333, 236.56
1334, 237.03
1335, 236.68
1336, 232.42
1337, 233.03
1338, 233.07
1339, 232.25
1340, 233.34
1341, 224.73
1342, 224.75
1343, 230.39
1344, 230.50
1345, 229.94
1346, 229.75
1347, 232.10
1348, 232.67
1349, 233.48
1350, 233.61
1351, 233.17
1352, 233.71
1353, 233.47
1354, 233.82
1355, 235.94
1356, 235.57
1357, 237.18
1358, 238.87
1359, 238.66
1360, 234.44
1361, 234.07
1362, 238.54
1363, 242.23
1364, 242.99
1365, 242.30
1366, 242.36
1367, 241.87
1368, 241.47
1369, 241.49
1370, 241.55
1371, 241.50
1372, 241.97
1373, 238.02
1374, 238.63
1375, 238.26
1376, 238.26
1377, 232.98
1378, 232.61
1379, 233.27
1380, 233.71
1381, 238.81
1382, 238.67
1383, 238.92
1384, 233.66
1385, 234.45
1386, 238.72
1387, 238.31
1388, 237.83
1389, 233.79
1390, 231.94
1391, 239.44
1392, 238.65
1393, 238.24
1394, 238.06
1395, 237.63
1396, 237.96
1397, 233.40
1398, 233.50
1399, 233.35
1400, 233.59
1401, 233.39
1402, 228.29
1403, 223.73
1404, 222.79
1405, 222.93
1406, 223.42
1407, 223.24
1408, 219.35
1409, 219.03
1410, 219.15
1411, 219.31
1412, 219.44
1413, 219.67
1414, 219.41
1415, 219.83
1416, 219.56
1417, 219.05
1418, 219.29
1419, 214.63
1420, 214.39
1421, 214.18
1422, 218.22
1423, 216.91
1424, 216.31
1425, 212.24
1426, 212.94
1427, 218.34
1428, 218.54
1429, 213.52
1430, 213.65
1431, 213.91
1432, 213.71
1433, 208.98
1434, 213.63
1435, 212.99
1436, 212.11
1437, 212.08
1438, 213.01
1439, 217.64
1440, 219.04
1441, 220.53
1442, 221.35
1443, 217.01
1444, 216.52
1445, 212.73
1446, 212.09
1447, 216.68
1448, 216.84
1449, 216.40
1450, 211.74
1451, 212.29
1452, 217.63
1453, 221.37
1454, 222.21
1455, 216.75
1456, 216.29
1457, 215.80
1458, 219.38
1459, 215.24
1460, 214.87
1461, 215.19
1462, 214.76
1463, 214.31
1464, 214.48
1465, 214.99
1466, 215.36
1467, 211.38
1468, 210.50
1469, 210.59
1470, 206.24
1471, 201.59
1472, 201.87
1473, 202.89
1474, 198.58
1475, 203.18
1476, 198.58
1477, 198.21
1478, 198.65
1479, 202.97
1480, 198.31
1481, 197.77
1482, 193.36
1483, 197.41
1484, 197.26
1485, 197.61
1486, 198.01
1487, 198.50
1488, 193.88
1489, 193.15
1490, 188.13
1491, 187.62
1492, 187.83
1493, 192.85
1494, 192.92
1495, 192.94
1496, 193.52
1497, 193.42
1498, 193.25
1499, 193.17
1500, 193.34
1501, 193.31
1502, 192.72
1503, 189.11
1504, 188.92
1505, 194.00
1506, 194.33
1507, 190.77
1508, 190.74
1509, 195.73
1510, 194.16
1511, 189.43
1512, 189.96
1513, 185.52
1514, 185.49
1515, 185.29
1516, 180.81
1517, 186.10
1518, 180.59
1519, 180.49
1520, 184.60
1521, 189.74
1522, 181.66
1523, 186.28
1524, 191.15
1525, 190.97
1526, 195.19
1527, 191.72
1528, 191.48
1529, 191.51
1530, 193.93
1531, 194.84
1532, 199.84
1533, 200.45
1534, 196.18
1535, 195.88
1536, 196.74
1537, 196.33
1538, 200.56
1539, 201.02
1540, 206.23
1541, 206.23
1542, 205.59
1543, 200.39
1544, 200.64
1545, 205.42
1546, 205.52
1547, 205.33
1548, 205.46
1549, 206.07
1550, 205.79
1551, 205.94
1552, 201.88
1553, 206.07
1554, 206.69
1555, 206.50
1556, 206.40
1557, 210.60
1558, 210.56
1559, 210.14
1560, 216.19
1561, 220.33
1562, 220.79
1563, 225.76
1564, 224.70
1565, 224.73
1566, 228.69
1567, 228.42
1568, 234.58
1569, 238.92
1570, 239.93
1571, 239.85
1572, 247.95
1573, 248.06
1574, 247.57
1575, 243.16
1576, 242.59
1577, 246.61
1578, 247.18
1579, 247.47
1580, 249.41
1581, 248.20
1582, 247.44
1583, 244.79
1584, 249.32
1585, 248.98
1586, 249.00
1587, 249.09
1588, 248.67
1589, 248.82
1590, 247.82
1591, 247.61
1592, 247.99
1593, 252.45
1594, 252.70
1595, 252.59
1596, 238.15
1597, 238.11
1598, 237.97
1599, 237.58
