# Episodio, Loss
130, 78.7907
131, 50.7739
132, 94.6405
133, 81.4478
134, 88.3756
135, 107.8976
136, 150.2002
137, 104.3455
138, 72.8216
139, 72.4533
140, 123.9435
141, 44.3875
142, 51.6449
143, 46.4950
144, 91.5707
145, 80.6995
146, 89.0791
147, 105.1008
148, 78.1438
149, 50.2467
150, 91.0041
151, 68.9249
152, 144.6380
153, 65.2450
154, 73.4230
155, 36.3635
156, 69.9222
157, 113.2823
158, 64.9533
159, 56.7650
160, 83.5159
161, 24.9389
162, 60.9922
163, 125.6269
164, 92.7129
165, 49.8537
166, 130.4241
167, 169.5000
168, 57.7598
169, 81.1258
170, 115.7680
171, 112.3839
172, 108.7494
173, 80.2645
174, 113.6253
175, 134.9396
176, 83.2072
177, 177.8336
178, 159.2919
179, 45.3583
180, 72.0163
181, 83.5747
182, 173.1722
183, 168.8369
184, 217.2880
185, 68.0012
186, 96.2410
187, 97.3254
188, 39.7302
189, 33.2454
190, 196.8470
191, 60.3006
192, 286.8242
193, 115.7585
194, 32.2437
195, 188.9828
196, 106.9886
197, 132.7095
198, 69.1066
199, 153.9392
200, 71.1256
201, 67.0175
202, 157.1456
203, 229.2213
204, 178.7759
205, 65.6316
206, 177.9211
207, 21.0181
208, 79.7178
209, 72.1154
210, 128.5309
211, 95.8332
212, 133.5147
213, 132.6374
214, 45.9507
215, 129.9249
216, 58.3643
217, 139.6279
218, 22.4623
219, 54.0261
220, 77.1456
221, 133.6137
222, 49.8274
223, 85.8915
224, 40.9017
225, 89.4432
226, 121.0024
227, 101.1842
228, 105.4430
229, 148.3270
230, 123.5860
231, 95.6912
232, 125.2974
233, 165.7105
234, 107.3698
235, 197.4078
236, 113.6742
237, 224.9279
238, 77.0025
239, 109.5765
240, 20.5730
241, 140.0475
242, 74.4080
243, 85.6711
244, 35.8224
245, 55.3718
246, 41.5862
247, 102.9804
248, 106.8611
249, 96.6758
250, 76.4022
251, 72.1457
252, 116.5005
253, 30.6995
254, 82.3517
255, 114.1560
256, 59.0350
257, 49.0834
258, 18.0473
259, 110.8631
260, 131.8739
261, 89.8453
262, 80.1876
263, 78.1440
264, 133.3394
265, 158.3952
266, 26.9576
267, 52.8223
268, 79.5733
269, 63.0563
270, 63.0112
271, 65.5038
272, 30.0846
273, 168.2076
274, 115.4407
275, 138.7193
276, 125.2536
277, 37.4757
278, 55.4875
279, 35.0762
280, 109.8059
281, 43.3606
282, 31.5733
283, 94.8567
284, 21.5331
285, 42.1399
286, 54.7262
287, 32.8917
288, 45.3615
289, 48.5495
290, 40.6092
291, 26.6210
292, 41.0924
293, 35.0975
294, 33.5936
295, 42.2957
296, 42.6099
297, 12.8696
298, 27.1592
299, 19.7137
300, 34.4800
301, 63.6829
302, 58.6443
303, 36.6473
304, 38.0736
305, 53.4125
306, 58.2273
307, 49.6510
308, 63.1033
309, 66.0489
310, 63.0208
311, 27.4271
312, 42.1854
313, 25.6990
314, 55.9989
315, 41.0699
316, 23.0897
317, 26.7449
318, 59.3921
319, 17.0435
320, 16.6441
321, 17.9387
322, 19.5031
323, 39.7490
324, 86.3731
325, 68.7291
326, 63.9284
327, 17.4495
328, 35.1838
329, 68.0890
330, 16.9736
331, 14.4982
332, 48.8548
333, 18.9421
334, 90.5874
335, 16.1319
336, 48.2960
337, 42.9553
338, 17.2912
339, 34.5771
340, 39.6673
341, 53.4788
342, 42.0185
343, 89.2986
344, 55.4601
345, 31.8296
346, 39.8680
347, 79.4253
348, 49.2692
349, 20.4259
350, 30.6874
351, 29.3757
352, 44.6715
353, 100.4906
354, 45.5363
355, 43.7909
356, 32.4690
357, 66.2040
358, 40.5410
359, 45.5079
360, 36.8120
361, 14.2637
362, 72.2480
363, 59.2959
364, 54.6655
365, 86.8462
366, 36.0620
367, 54.6728
368, 30.0322
369, 52.4256
370, 72.5215
371, 96.4697
372, 47.9010
373, 40.4321
374, 50.1574
375, 46.2633
376, 68.1801
377, 48.2927
378, 21.1436
379, 33.2573
380, 66.1431
381, 57.5485
382, 33.4418
383, 47.2794
384, 23.2879
385, 35.9007
386, 48.3116
387, 39.5164
388, 50.5801
389, 39.2899
390, 45.6538
391, 34.7719
392, 43.0017
393, 38.9484
394, 36.9389
395, 25.3080
396, 53.9809
397, 32.7753
398, 61.1434
399, 35.7148
400, 41.2886
401, 31.7656
402, 31.5616
403, 51.7778
404, 48.7295
405, 38.9375
406, 39.1284
407, 36.8003
408, 34.2473
409, 32.1505
410, 31.6519
411, 67.4602
412, 35.0065
413, 29.4863
414, 42.8974
415, 45.6227
416, 37.1487
417, 47.8847
418, 41.0906
419, 37.1973
420, 36.6207
421, 34.9016
422, 35.1987
423, 27.6191
424, 29.7349
425, 31.7128
426, 32.2298
427, 26.5321
428, 32.6061
429, 27.1428
430, 27.6906
431, 33.4656
432, 39.7785
433, 26.9148
434, 30.3838
435, 24.6437
436, 20.9419
437, 21.7826
438, 29.5331
439, 26.0837
440, 29.7417
441, 29.0443
442, 28.3262
443, 48.0299
444, 20.8771
445, 32.2205
446, 21.6966
447, 24.2865
448, 28.2262
449, 25.4909
450, 25.4224
451, 19.6557
452, 33.0475
453, 21.0562
454, 26.7671
455, 24.0103
456, 23.1077
457, 20.0723
458, 22.1554
459, 22.6535
460, 18.1499
461, 20.1087
462, 22.3239
463, 20.0865
464, 18.6030
465, 12.9540
466, 20.1198
467, 24.8513
468, 18.6317
469, 21.5081
470, 9.1912
471, 16.7918
472, 17.2201
473, 21.7018
474, 13.8855
475, 21.7713
476, 12.0764
477, 15.0260
478, 14.6859
479, 17.8271
480, 16.1207
481, 13.1918
482, 12.4321
483, 14.6019
484, 17.4094
485, 17.8883
486, 18.1954
487, 10.3590
488, 17.2240
489, 9.8881
490, 13.2768
491, 15.7248
492, 17.6447
493, 15.4470
494, 15.4589
495, 17.7046
496, 15.7570
497, 17.7607
498, 12.2651
499, 12.7164
500, 15.5641
501, 10.0504
502, 15.3701
503, 16.2940
504, 14.0576
505, 15.5127
506, 15.4234
507, 17.5762
508, 9.0873
509, 16.3655
510, 19.5557
511, 21.3696
512, 8.8906
513, 19.6591
514, 18.8018
515, 15.3880
516, 28.4890
517, 4.7552
518, 16.6748
519, 14.0291
520, 21.3628
521, 18.0354
522, 21.4633
523, 18.0021
524, 17.7302
525, 16.6684
526, 19.5959
527, 13.2936
528, 15.2298
529, 25.3580
530, 12.1331
531, 23.6609
532, 21.6597
533, 17.5194
534, 21.7621
535, 28.8461
536, 19.5214
537, 18.5583
538, 22.4357
539, 18.2727
540, 18.5720
541, 23.3745
542, 16.2285
543, 12.2060
544, 15.4346
545, 24.3818
546, 16.8913
547, 12.6659
548, 17.7397
549, 7.9877
550, 27.1358
551, 13.4802
552, 13.5696
553, 13.9926
554, 11.2695
555, 9.1200
556, 14.2385
557, 14.6408
558, 9.6698
559, 11.4952
560, 5.7284
561, 9.0856
562, 11.2775
563, 11.1084
564, 10.3051
565, 9.3218
566, 7.5550
567, 8.5863
568, 9.2240
569, 8.8539
570, 8.1811
571, 5.8518
572, 7.2850
573, 6.0460
574, 9.4436
575, 9.1133
576, 6.2709
577, 6.7720
578, 3.0810
579, 8.9787
580, 7.7770
581, 7.4999
582, 4.3163
583, 1.4551
584, 6.8683
585, 5.7383
586, 7.7893
587, 3.2865
588, 6.8069
589, 5.4423
590, 10.1771
591, 5.9754
592, 7.2694
593, 6.4565
594, 7.4300
595, 9.7386
596, 7.4596
597, 10.4764
598, 6.1627
599, 6.8209
600, 9.5899
601, 6.1265
602, 4.4713
603, 12.0690
604, 7.6436
605, 12.9878
606, 10.3634
607, 15.0632
608, 11.9439
609, 3.7854
610, 11.4179
611, 8.4255
612, 14.7452
613, 16.2363
614, 14.9005
615, 11.7551
616, 11.9009
617, 14.8942
618, 15.7839
619, 11.5575
620, 10.6325
621, 26.0849
622, 10.0238
623, 11.1275
624, 16.7252
625, 14.3744
626, 14.9536
627, 15.9197
628, 14.5156
629, 20.5441
630, 18.3837
631, 9.3583
632, 14.3928
633, 15.3984
634, 5.2956
635, 12.2475
636, 21.1940
637, 15.0848
638, 7.1653
639, 13.7117
640, 11.4181
641, 9.5724
642, 8.3667
643, 9.8976
644, 10.8653
645, 11.2360
646, 6.9441
647, 7.5455
648, 6.5330
649, 9.0525
650, 5.5457
651, 6.8427
652, 6.8475
653, 3.4637
654, 1.1167
655, 2.9935
656, 4.1056
657, 3.9419
658, 10.4203
659, 2.7366
660, 5.5397
661, 6.8314
662, 3.3603
663, 4.2526
664, 0.7301
665, 3.9027
666, 4.3087
667, 6.1919
668, 3.2637
669, 4.6227
670, 4.2017
671, 5.7619
672, 9.4796
673, 7.3714
674, 8.1414
675, 7.5907
676, 7.5127
677, 8.0085
678, 7.1371
679, 6.2161
680, 5.1226
681, 11.2197
682, 6.2555
683, 3.1702
684, 4.1089
685, 5.3662
686, 3.4400
687, 6.9055
688, 2.0814
689, 4.6439
690, 6.0297
691, 5.7904
692, 6.2053
693, 8.0189
694, 6.9130
695, 8.0421
696, 7.3933
697, 7.0529
698, 7.8053
699, 8.3362
700, 7.0749
701, 7.2637
702, 9.8566
703, 7.6953
704, 5.9855
705, 8.9821
706, 7.2806
707, 8.3179
708, 7.4450
709, 5.1665
710, 4.6879
711, 8.6046
712, 11.4910
713, 11.9990
714, 30.7899
715, 8.1115
716, 6.9910
717, 9.2703
718, 12.6205
719, 14.7509
720, 7.3280
721, 9.9913
722, 7.4298
723, 14.1556
724, 12.1816
725, 10.4294
726, 14.0800
727, 12.1806
728, 10.0668
729, 13.2973
730, 10.6888
731, 12.4445
732, 13.3044
733, 9.4315
734, 12.2586
735, 14.6836
736, 14.6473
737, 13.9876
738, 16.0697
739, 12.7755
740, 12.3907
741, 14.1373
742, 12.6199
743, 10.9599
744, 10.6409
745, 9.4376
746, 9.1084
747, 7.2176
748, 10.0689
749, 9.0049
750, 10.7473
751, 15.1917
752, 19.1347
753, 10.1559
754, 7.1793
755, 9.6039
756, 11.5407
757, 7.6781
758, 11.6982
759, 12.4999
760, 13.5288
761, 13.6823
762, 14.9942
763, 12.4217
764, 23.4677
765, 11.5684
766, 7.8959
767, 10.9428
768, 10.2492
769, 13.0632
770, 13.4135
771, 6.4922
772, 14.1520
773, 13.6308
774, 9.3786
775, 12.8137
776, 3.9720
777, 14.0730
778, 14.8712
779, 10.2765
780, 29.0195
781, 19.2213
782, 11.8074
783, 16.4993
784, 13.9036
785, 12.1030
786, 16.0919
787, 15.7104
788, 12.2975
789, 16.8915
790, 12.8602
791, 12.9459
792, 9.9743
793, 14.9982
794, 16.4280
795, 13.2317
796, 15.5683
797, 20.1888
798, 10.8703
799, 15.6074
800, 18.5918
801, 9.4875
802, 16.4637
803, 12.3689
804, 9.2811
805, 14.5261
806, 15.1683
807, 5.4244
808, 18.0878
809, 11.9446
810, 10.5554
811, 15.5275
812, 16.6381
813, 11.4160
814, 13.9050
815, 12.2122
816, 9.3692
817, 5.6829
818, 15.0316
819, 5.8636
820, 10.9804
821, 11.0229
822, 20.1734
823, 9.6624
824, 15.4457
825, 15.3895
826, 17.6919
827, 14.5082
828, 13.1636
829, 18.2265
830, 10.8887
831, 10.9614
832, 28.7033
833, 19.1028
834, 22.4042
835, 24.5841
836, 21.5400
837, 23.4864
838, 13.3775
839, 21.5342
840, 18.2244
841, 19.9218
842, 21.7732
843, 21.8194
844, 21.7130
845, 33.2602
846, 20.9167
847, 16.4151
848, 21.6090
849, 31.8030
850, 20.9625
851, 22.2300
852, 27.3180
853, 19.0212
854, 28.6944
855, 8.9224
856, 21.3122
857, 12.0923
858, 14.4252
859, 24.5547
860, 16.6219
861, 22.3090
862, 23.1553
863, 25.5210
864, 22.1423
865, 21.0865
866, 16.2273
867, 24.9476
868, 16.8323
869, 18.0034
870, 18.6861
871, 15.8530
872, 27.8211
873, 16.8221
874, 14.3356
875, 21.4106
876, 20.5821
877, 19.8750
878, 24.9425
879, 21.5196
880, 26.4462
881, 18.8442
882, 22.0298
883, 29.2243
884, 28.7849
885, 23.8746
886, 30.0302
887, 26.2501
888, 24.5355
889, 27.2503
890, 27.2690
891, 27.2849
892, 18.8183
893, 31.5010
894, 29.3721
895, 25.5875
896, 20.9758
897, 21.2110
898, 36.8877
899, 17.2339
900, 35.4217
901, 24.8279
902, 22.1103
903, 22.7386
904, 25.8969
905, 27.2674
906, 43.1482
907, 14.8808
908, 24.6437
909, 29.4267
910, 23.7267
911, 30.0617
912, 27.5150
913, 29.6460
914, 23.4448
915, 21.3933
916, 35.8542
917, 27.3820
918, 31.7142
919, 21.6586
920, 28.7695
921, 35.9358
922, 20.8963
923, 26.2041
924, 29.9855
925, 30.1957
926, 26.6910
927, 22.7490
928, 23.3563
929, 26.3118
930, 24.8959
931, 30.2353
932, 27.2940
933, 27.9066
934, 29.2586
935, 38.5336
936, 23.4228
937, 29.5043
938, 25.1876
939, 34.5131
940, 22.9557
941, 15.2051
942, 28.6920
943, 21.8725
944, 24.3818
945, 14.0472
946, 14.5842
947, 38.1984
948, 31.5499
949, 28.4332
950, 36.2178
951, 22.2828
952, 38.0783
953, 21.6923
954, 29.1676
955, 25.5351
956, 25.9586
957, 31.4027
958, 26.2868
959, 13.0868
960, 26.4847
961, 32.4940
962, 30.1638
963, 22.8570
964, 21.4711
965, 48.5348
966, 26.9310
967, 29.5657
968, 27.9677
969, 25.3311
970, 22.0520
971, 19.2777
972, 24.6653
973, 25.5728
974, 33.8380
975, 16.7109
976, 25.2685
977, 32.9849
978, 25.2846
979, 36.5769
980, 27.8856
981, 28.1436
982, 31.5431
983, 26.6638
984, 34.1121
985, 27.0867
986, 29.8428
987, 33.6138
988, 32.5505
989, 33.0033
990, 36.1993
991, 31.2021
992, 22.9445
993, 27.0386
994, 28.7950
995, 27.9868
996, 28.3399
997, 27.1850
998, 27.4469
999, 23.3610
1000, 20.9017
1001, 23.2804
1002, 28.6061
1003, 29.1961
1004, 24.8623
1005, 26.6766
1006, 17.7814
1007, 20.5247
1008, 16.1575
1009, 21.2598
1010, 24.8163
1011, 25.7043
1012, 14.9350
1013, 30.7235
1014, 21.0001
1015, 23.6209
1016, 32.8534
1017, 29.3527
1018, 22.8867
1019, 16.6205
1020, 19.5247
1021, 23.8197
1022, 28.8212
1023, 25.2760
1024, 25.8890
1025, 32.1103
1026, 27.5567
1027, 26.8599
1028, 27.1918
1029, 19.1828
1030, 21.3312
1031, 24.2063
1032, 17.9120
1033, 34.6355
1034, 20.8721
1035, 26.1698
1036, 25.0915
1037, 25.6867
1038, 26.4820
1039, 18.1929
1040, 30.0897
1041, 25.7149
1042, 27.8201
1043, 40.9273
1044, 59.7985
1045, 33.1327
1046, 38.1537
1047, 23.6587
1048, 42.1509
1049, 29.2364
1050, 22.8443
1051, 30.2335
1052, 34.4033
1053, 18.5499
1054, 27.4173
1055, 33.4250
1056, 15.6792
1057, 20.6564
1058, 28.9164
1059, 20.9570
1060, 15.0171
1061, 21.2817
1062, 17.1161
1063, 25.4176
1064, 23.9227
1065, 28.8194
1066, 25.4343
1067, 24.6239
1068, 10.3109
1069, 23.7361
1070, 21.8311
1071, 15.3335
1072, 10.5352
1073, 25.6526
1074, 20.4160
1075, 18.7336
1076, 21.1416
1077, 31.3254
1078, 15.3721
1079, 11.1658
1080, 19.1673
1081, 29.6602
1082, 11.9159
1083, 26.4681
1084, 19.2975
1085, 20.5658
1086, 17.4998
1087, 29.0894
1088, 24.1821
1089, 14.4418
1090, 16.1965
1091, 17.6455
1092, 22.3212
1093, 31.6525
1094, 22.8752
1095, 22.8232
1096, 18.1841
1097, 26.4085
1098, 20.0595
1099, 22.6597
1100, 30.6343
1101, 30.7053
1102, 24.9989
1103, 26.2575
1104, 23.3689
1105, 9.8994
1106, 25.5706
1107, 23.2659
1108, 34.4181
1109, 24.3626
1110, 27.5096
1111, 25.2633
1112, 24.9890
1113, 29.2355
1114, 21.2263
1115, 30.0006
1116, 27.7167
1117, 36.2385
1118, 21.9501
1119, 21.4745
1120, 36.4160
1121, 30.2314
1122, 36.7962
1123, 37.4387
1124, 35.1257
1125, 24.3402
1126, 30.2890
1127, 19.8871
1128, 35.9038
1129, 32.3260
1130, 22.9625
1131, 39.2853
1132, 24.8120
1133, 38.6934
1134, 28.9143
1135, 32.0306
1136, 44.6824
1137, 39.0126
1138, 25.8821
1139, 32.2932
1140, 29.3424
1141, 34.3568
1142, 26.4748
1143, 42.2116
1144, 36.2258
1145, 48.3054
1146, 36.3848
1147, 36.5542
1148, 29.2737
1149, 30.9006
1150, 39.2540
1151, 49.7376
1152, 65.3258
1153, 40.2036
1154, 36.4147
1155, 45.3986
1156, 72.2055
1157, 55.4187
1158, 38.4127
1159, 60.6127
1160, 47.0732
1161, 36.8559
1162, 34.3009
1163, 43.3325
1164, 51.2658
1165, 71.6626
1166, 60.6144
1167, 47.4901
1168, 52.4193
1169, 52.9103
1170, 52.0469
1171, 73.2379
1172, 42.1845
1173, 40.7024
1174, 47.1353
1175, 50.2580
1176, 61.1609
1177, 47.1380
1178, 64.3835
1179, 41.8700
1180, 50.6880
1181, 42.7704
1182, 49.8496
1183, 44.8468
1184, 41.5265
1185, 46.0017
1186, 36.8448
1187, 56.9275
1188, 44.2008
1189, 35.2317
1190, 53.5802
1191, 37.4263
1192, 38.8288
1193, 49.5775
1194, 48.6051
1195, 27.9436
1196, 44.0438
1197, 53.4628
1198, 41.0146
1199, 29.5079
1200, 39.6615
1201, 38.7969
1202, 41.7572
1203, 42.9732
1204, 47.1877
1205, 46.9597
1206, 40.7731
1207, 45.3802
1208, 34.9340
1209, 48.5496
1210, 40.6432
1211, 21.6881
1212, 24.6915
1213, 39.5996
1214, 38.4119
1215, 41.2233
1216, 26.1474
1217, 36.5858
1218, 31.2973
1219, 28.0544
1220, 42.8029
1221, 31.6333
1222, 34.3331
1223, 20.0853
1224, 29.1818
1225, 32.5450
1226, 41.9294
1227, 38.2905
1228, 29.5493
1229, 32.7223
1230, 55.6330
1231, 30.2350
1232, 24.8655
1233, 44.0633
1234, 39.4046
1235, 30.1583
1236, 34.7689
1237, 30.1808
1238, 41.0312
1239, 38.0394
1240, 26.3624
1241, 27.1964
1242, 33.9358
1243, 17.0314
1244, 30.1303
1245, 23.5246
1246, 28.6612
1247, 32.2521
1248, 31.5253
1249, 37.0289
1250, 37.7841
1251, 22.0381
1252, 25.4720
1253, 21.4418
1254, 38.8809
1255, 28.3356
1256, 18.3549
1257, 29.5404
1258, 22.2674
1259, 22.2316
1260, 26.3300
1261, 25.5331
1262, 35.3790
1263, 48.3925
1264, 32.1763
1265, 30.7691
1266, 29.0071
1267, 34.3949
1268, 35.1479
1269, 28.2769
1270, 20.6523
1271, 30.2873
1272, 37.5587
1273, 28.4213
1274, 33.2022
1275, 32.5931
1276, 35.0286
1277, 29.5162
1278, 37.1264
1279, 30.6444
1280, 38.3196
1281, 41.6377
1282, 45.8565
1283, 42.9719
1284, 22.6099
1285, 43.3246
1286, 37.1910
1287, 42.5787
1288, 28.1291
1289, 42.9576
1290, 37.4006
1291, 34.1606
1292, 30.9454
1293, 40.7321
1294, 38.1121
1295, 32.0717
1296, 44.0472
1297, 26.4219
1298, 24.0459
1299, 43.7532
1300, 31.5538
1301, 47.7607
1302, 28.6242
1303, 32.0673
1304, 68.3629
1305, 35.4106
1306, 36.3830
1307, 23.4153
1308, 36.5363
1309, 34.3154
1310, 45.7354
1311, 38.6342
1312, 38.0779
1313, 25.1702
1314, 40.5181
1315, 28.5603
1316, 30.0897
1317, 29.7794
1318, 31.0602
1319, 39.7080
1320, 27.0291
1321, 29.6279
1322, 20.1146
1323, 25.2803
1324, 36.3450
1325, 27.4847
1326, 40.5068
1327, 32.9861
1328, 29.5742
1329, 35.2556
1330, 33.9203
1331, 26.6151
1332, 26.7377
1333, 28.3825
1334, 36.8141
1335, 26.7126
1336, 30.1211
1337, 19.5759
1338, 28.8169
1339, 36.4392
1340, 20.1616
1341, 28.2974
1342, 26.3906
1343, 27.7361
1344, 33.2400
1345, 43.1052
1346, 27.4505
1347, 19.5568
1348, 45.4165
1349, 23.0682
1350, 38.2224
1351, 35.0235
1352, 38.3116
1353, 30.3982
1354, 27.3621
1355, 37.6326
1356, 32.5117
1357, 31.2173
1358, 27.5025
1359, 28.9871
1360, 33.9234
1361, 27.6696
1362, 42.3404
1363, 24.3004
1364, 36.6553
1365, 25.1979
1366, 29.7981
1367, 37.7158
1368, 33.8557
1369, 30.3428
1370, 41.4316
1371, 32.5880
1372, 28.3351
1373, 36.7130
1374, 24.1006
1375, 40.0952
1376, 37.8819
1377, 28.3570
1378, 26.7885
1379, 36.3137
1380, 52.6283
1381, 46.0807
1382, 36.2539
1383, 32.5718
1384, 34.9723
1385, 26.1113
1386, 34.0762
1387, 33.1485
1388, 36.4441
1389, 32.6400
1390, 24.9714
1391, 47.8042
1392, 27.3829
1393, 31.6659
1394, 24.1477
1395, 25.8376
1396, 31.5286
1397, 25.4353
1398, 23.5676
1399, 37.2823
1400, 33.5418
1401, 32.5506
1402, 40.8463
1403, 28.4638
1404, 48.4203
1405, 33.6917
1406, 41.5777
1407, 27.9297
1408, 15.7634
1409, 24.9942
1410, 31.2908
1411, 23.6735
1412, 38.7033
1413, 41.3558
1414, 35.5773
1415, 27.9274
1416, 31.7181
1417, 37.3570
1418, 41.0443
1419, 36.8934
1420, 39.0296
1421, 49.6816
1422, 38.5795
1423, 46.2462
1424, 30.7992
1425, 35.8448
1426, 59.0518
1427, 36.9078
1428, 37.8462
1429, 39.9179
1430, 36.6913
1431, 39.3616
1432, 45.6224
1433, 34.4154
1434, 37.1788
1435, 32.8616
1436, 46.7283
1437, 57.1250
1438, 40.0585
1439, 28.9776
1440, 45.7232
1441, 35.3057
1442, 37.8992
1443, 41.2536
1444, 29.6593
1445, 53.5466
1446, 47.9258
1447, 39.3342
1448, 29.8977
1449, 33.5388
1450, 52.7968
1451, 33.1245
1452, 39.6829
1453, 41.4861
1454, 39.1597
1455, 39.3244
1456, 42.5037
1457, 31.2165
1458, 31.5814
1459, 37.0964
1460, 40.0406
1461, 33.7882
1462, 34.4374
1463, 36.2406
1464, 39.6728
1465, 52.2000
1466, 44.8220
1467, 43.0743
1468, 38.2227
1469, 48.7448
1470, 48.2295
1471, 36.0970
1472, 26.9030
1473, 55.4872
1474, 44.5789
1475, 46.7434
1476, 41.9542
1477, 40.6967
1478, 40.5845
1479, 37.3261
1480, 44.1751
1481, 37.2232
1482, 28.8088
1483, 31.0409
1484, 40.6360
1485, 36.7975
1486, 61.3315
1487, 34.8071
1488, 30.1672
1489, 33.5900
1490, 35.2795
1491, 30.1151
1492, 24.8931
1493, 42.7301
1494, 17.9478
1495, 37.7724
1496, 42.7167
1497, 36.7711
1498, 24.7536
1499, 34.1704
1500, 26.6543
1501, 27.4453
1502, 35.9634
1503, 28.4428
1504, 33.9411
1505, 41.3785
1506, 32.7500
1507, 34.2673
1508, 29.7544
1509, 48.6845
1510, 25.6059
1511, 22.4224
1512, 32.0828
1513, 30.2213
1514, 23.9544
1515, 28.9633
1516, 26.5246
1517, 32.5580
1518, 29.9315
1519, 28.1336
1520, 36.0514
1521, 33.9176
1522, 21.5207
1523, 39.3559
1524, 35.2438
1525, 25.3241
1526, 29.7692
1527, 33.0707
1528, 37.5500
1529, 34.9696
1530, 25.6662
1531, 45.7351
1532, 20.9691
1533, 28.8427
1534, 33.9337
1535, 36.9466
1536, 25.0558
1537, 29.5748
1538, 33.2343
1539, 22.9866
1540, 41.4401
1541, 13.6162
1542, 36.2072
1543, 32.3623
1544, 36.7578
1545, 29.9036
1546, 20.6151
1547, 18.0473
1548, 28.1379
1549, 22.2728
1550, 15.2528
1551, 37.9565
1552, 34.0732
1553, 29.5032
1554, 27.6156
1555, 35.4768
1556, 23.9029
1557, 28.3870
1558, 34.8523
1559, 23.1708
1560, 24.2453
1561, 24.2081
1562, 18.8497
1563, 24.2060
1564, 23.4026
1565, 24.8861
1566, 27.2715
1567, 23.3809
1568, 32.0254
1569, 32.5257
1570, 28.6978
1571, 26.2514
1572, 15.0644
1573, 33.5997
1574, 44.4266
1575, 37.7995
1576, 28.3683
1577, 22.0327
1578, 32.9741
1579, 30.0507
1580, 29.2056
1581, 25.9777
1582, 32.0115
1583, 37.0517
1584, 17.9260
1585, 34.4472
1586, 21.8654
1587, 44.1813
1588, 27.5177
1589, 21.8640
1590, 25.5066
1591, 29.6734
1592, 23.5181
1593, 27.7150
1594, 35.5824
1595, 37.9937
1596, 26.5628
1597, 30.9975
1598, 22.2063
1599, 30.5834
