# Episodio, Loss
654, 27.4347
655, 25.0809
656, 23.3843
657, 19.8123
658, 28.2114
659, 33.9521
660, 28.6491
661, 19.9399
662, 23.5188
663, 31.8676
664, 28.0852
665, 31.0147
666, 30.4748
667, 25.4202
668, 20.7236
669, 31.1505
670, 31.2236
671, 27.2906
672, 15.6558
673, 34.6067
674, 34.1532
675, 34.4882
676, 28.0084
677, 33.9861
678, 33.3269
679, 31.5268
680, 33.5190
681, 29.7146
682, 33.3596
683, 20.8785
684, 41.1594
685, 29.5663
686, 39.6998
687, 37.0983
688, 35.4980
689, 36.3964
690, 38.2083
691, 27.3150
692, 37.8553
693, 32.7791
694, 30.8321
695, 45.5754
696, 33.5625
697, 31.6775
698, 26.0830
699, 29.8526
700, 32.1103
701, 49.8432
702, 33.5930
703, 40.4100
704, 27.2768
705, 25.3101
706, 27.5368
707, 31.1590
708, 29.1744
709, 12.3299
710, 34.5715
711, 27.9916
712, 33.2028
713, 24.9495
714, 36.9737
715, 30.3168
716, 25.7887
717, 17.3785
718, 30.7882
719, 26.2868
720, 28.1784
721, 27.9083
722, 30.5860
723, 25.7941
724, 35.6032
725, 36.7718
726, 23.5155
727, 15.9179
728, 24.2382
729, 21.4250
730, 14.8998
731, 11.9468
732, 30.6841
733, 22.7676
734, 24.8671
735, 18.5059
736, 34.0522
737, 20.6019
738, 27.8529
739, 20.0577
740, 18.3554
741, 26.1205
742, 18.9374
743, 30.1254
744, 22.4906
745, 15.9701
746, 30.0412
747, 33.9601
748, 26.9614
749, 20.4345
750, 19.3855
751, 25.9630
752, 14.0157
753, 25.5992
754, 34.6982
755, 29.2443
756, 19.0641
757, 23.6147
758, 23.7116
759, 35.2134
760, 31.9418
761, 36.4434
762, 24.9311
763, 31.6266
764, 36.2002
765, 30.4476
766, 28.8331
767, 31.0923
768, 30.9929
769, 32.3026
770, 29.5173
771, 31.1163
772, 40.2228
773, 25.2684
774, 34.5108
775, 28.8229
776, 33.1665
777, 27.1666
778, 29.5587
779, 21.3361
780, 28.8147
781, 19.6763
782, 20.6579
783, 29.1548
784, 25.8566
785, 34.9952
786, 25.6824
787, 21.6325
788, 46.6671
789, 28.0209
790, 29.9204
791, 31.2884
792, 26.6082
793, 29.6457
794, 26.2339
795, 41.2823
796, 24.5043
797, 23.3339
798, 25.9414
799, 27.5308
800, 15.4043
801, 31.5888
802, 15.3039
803, 34.6441
804, 31.4079
805, 26.6851
806, 37.8522
807, 31.1057
808, 27.0213
809, 39.3182
810, 30.8040
811, 35.2457
812, 27.1377
813, 34.8293
814, 28.6487
815, 38.4755
816, 38.3522
817, 29.4262
818, 36.5873
819, 17.0945
820, 32.8247
821, 31.7449
822, 38.9341
823, 41.4516
824, 39.0784
825, 40.2187
826, 31.9415
827, 38.4085
828, 34.8402
829, 35.8513
830, 33.6399
831, 38.4098
832, 35.2667
833, 30.9539
834, 31.6327
835, 31.3356
836, 25.8512
837, 36.3872
838, 24.7398
839, 50.3571
840, 28.5540
841, 36.9609
842, 24.8858
843, 36.5435
844, 24.0483
845, 44.6497
846, 23.9708
847, 27.5546
848, 36.2602
849, 41.7171
850, 44.4783
851, 42.6271
852, 39.2705
853, 27.8253
854, 32.5987
855, 33.0809
856, 34.0599
857, 29.5711
858, 38.4419
859, 27.4885
860, 25.2303
861, 37.2119
862, 34.2966
863, 38.6481
864, 32.4560
865, 31.8203
866, 42.4020
867, 24.8682
868, 18.9401
869, 38.8718
870, 33.5104
871, 28.9545
872, 40.0879
873, 42.3992
874, 49.1000
875, 42.0055
876, 35.5282
877, 36.3404
878, 34.6869
879, 49.8313
880, 40.0381
881, 37.6861
882, 23.3527
883, 32.4383
884, 35.0218
885, 37.7280
886, 33.7760
887, 29.5807
888, 22.9139
889, 52.8805
890, 33.4666
891, 44.0345
892, 24.8528
893, 41.4424
894, 53.4152
895, 29.1929
896, 43.8974
897, 43.0881
898, 27.3992
899, 48.2609
900, 46.0376
901, 40.3647
902, 39.2211
903, 54.7791
904, 29.4540
905, 33.7553
906, 34.0851
907, 30.2241
908, 33.2949
909, 35.7408
910, 24.7884
911, 33.4464
912, 44.9704
913, 35.9591
914, 38.2696
915, 26.1985
916, 44.1329
917, 41.8322
918, 34.7748
919, 38.3794
920, 43.4668
921, 57.6541
922, 36.7076
923, 28.0163
924, 34.1098
925, 33.0892
926, 31.3721
927, 25.6421
928, 29.8800
929, 26.9823
930, 29.1372
931, 26.1077
932, 37.0625
933, 20.0394
934, 33.5603
935, 32.3118
936, 29.6112
937, 33.2064
938, 33.7016
939, 37.5517
940, 36.5117
941, 20.0519
942, 28.0527
943, 32.0734
944, 28.4291
945, 23.5550
946, 31.2611
947, 28.1860
948, 30.0406
949, 35.3738
950, 23.6280
951, 24.4445
952, 27.9784
953, 30.6023
954, 23.1100
955, 19.7418
956, 25.1398
957, 20.2137
958, 20.7060
959, 17.9080
960, 28.4009
961, 13.8242
962, 17.1953
963, 29.9911
964, 19.6012
965, 24.0066
966, 25.4308
967, 30.2563
968, 24.7044
969, 26.3099
970, 26.5343
971, 19.0631
972, 18.5024
973, 24.4871
974, 22.8533
975, 27.0456
976, 37.1945
977, 31.4807
978, 13.7607
979, 36.8245
980, 19.3253
981, 24.2198
982, 26.4036
983, 20.9112
984, 33.7343
985, 37.5473
986, 44.0103
987, 26.1524
988, 35.5614
989, 32.3942
990, 27.0603
991, 36.4748
992, 30.4971
993, 39.0011
994, 37.6431
995, 29.6790
996, 45.8827
997, 33.8925
998, 39.6487
999, 35.7628
1000, 25.6468
1001, 33.7640
1002, 36.4225
1003, 28.0081
1004, 40.1922
1005, 33.1957
1006, 34.6306
1007, 28.8173
1008, 40.7505
1009, 32.1436
1010, 36.9845
1011, 29.3144
1012, 32.4831
1013, 30.5155
1014, 29.2520
1015, 35.1324
1016, 46.1905
1017, 30.9242
1018, 36.5587
1019, 39.6890
1020, 38.1702
1021, 28.8498
1022, 25.2839
1023, 39.1907
1024, 32.6642
1025, 51.0567
1026, 36.4131
1027, 46.7359
1028, 32.4315
1029, 32.1440
1030, 30.4548
1031, 29.5058
1032, 33.6739
1033, 30.7212
1034, 41.4218
1035, 31.1645
1036, 32.5070
1037, 36.5288
1038, 31.7603
1039, 35.4005
1040, 32.4320
1041, 31.3672
1042, 39.5853
1043, 23.6292
1044, 44.1362
1045, 31.7006
1046, 30.1853
1047, 29.4685
1048, 31.1966
1049, 32.4426
1050, 35.0207
1051, 32.9192
1052, 34.4499
1053, 27.6015
1054, 32.3824
1055, 28.9951
1056, 30.4263
1057, 27.0764
1058, 30.3851
1059, 30.8296
1060, 32.6478
1061, 29.6081
1062, 21.3910
1063, 23.2082
1064, 24.7629
1065, 18.5253
1066, 40.1365
1067, 18.7003
1068, 38.7280
1069, 25.0658
1070, 31.5462
1071, 32.0083
1072, 31.7781
1073, 31.6288
1074, 24.8837
1075, 25.5748
1076, 36.3119
1077, 34.4050
1078, 17.8807
1079, 28.2351
1080, 33.2538
1081, 28.9126
1082, 24.1289
1083, 33.1999
1084, 24.2301
1085, 36.1955
1086, 45.8634
1087, 25.5848
1088, 39.6974
1089, 42.7750
1090, 45.5376
1091, 31.0306
1092, 32.7778
1093, 30.0722
1094, 40.8356
1095, 32.7839
1096, 44.2421
1097, 31.6426
1098, 20.0863
1099, 32.9947
1100, 24.4549
1101, 34.1722
1102, 33.4504
1103, 47.9268
1104, 36.8195
1105, 41.3477
1106, 44.7163
1107, 39.8171
1108, 39.2931
1109, 31.5537
1110, 40.1185
1111, 42.4800
1112, 37.7652
1113, 28.2360
1114, 29.3552
1115, 38.1596
1116, 31.3838
1117, 35.2105
1118, 45.8229
1119, 35.2780
1120, 37.4644
1121, 26.8073
1122, 40.2585
1123, 24.6975
1124, 41.2072
1125, 36.5205
1126, 25.4500
1127, 39.6948
1128, 43.2637
1129, 23.9152
1130, 32.4657
1131, 31.8021
1132, 23.6254
1133, 29.2289
1134, 26.2865
1135, 34.2077
1136, 28.7697
1137, 31.1148
1138, 29.7815
1139, 37.3929
1140, 21.9098
1141, 30.8314
1142, 31.0461
1143, 38.3271
1144, 30.7805
1145, 28.9061
1146, 26.0623
1147, 23.2334
1148, 20.7520
1149, 28.9689
1150, 49.5468
1151, 22.2756
1152, 31.7451
1153, 32.8948
1154, 41.0228
1155, 36.9494
1156, 23.2586
1157, 28.0020
1158, 23.0389
1159, 39.6350
1160, 51.5807
1161, 45.9503
1162, 34.5092
1163, 52.1896
1164, 36.7620
1165, 31.9410
1166, 47.0015
1167, 43.7480
1168, 27.4518
1169, 43.8913
1170, 39.0897
1171, 34.3267
1172, 34.4600
1173, 35.3813
1174, 42.1961
1175, 39.2128
1176, 30.7711
1177, 38.0620
1178, 30.2489
1179, 26.3294
1180, 36.6864
1181, 25.9290
1182, 31.3509
1183, 36.1866
1184, 31.0913
1185, 38.0593
1186, 18.6214
1187, 25.8296
1188, 49.2720
1189, 29.1905
1190, 42.7911
1191, 39.2597
1192, 34.7909
1193, 22.8385
1194, 25.5694
1195, 23.4523
1196, 27.4122
1197, 14.6667
1198, 24.3343
1199, 18.4988
1200, 17.4801
1201, 31.4930
1202, 34.2581
1203, 18.0453
1204, 19.0377
1205, 29.2599
1206, 29.2320
1207, 21.7642
1208, 24.4459
1209, 17.7851
1210, 25.7270
1211, 36.9835
1212, 21.2312
1213, 15.5711
1214, 20.8516
1215, 23.5026
1216, 21.2552
1217, 18.4860
1218, 21.6162
1219, 12.7697
1220, 13.3292
1221, 21.4117
1222, 19.6156
1223, 20.5226
1224, 35.9967
1225, 20.7898
1226, 29.4903
1227, 15.3949
1228, 30.4219
1229, 42.9093
1230, 28.6396
1231, 29.0727
1232, 23.0941
1233, 26.6299
1234, 26.2615
1235, 24.2721
1236, 24.3263
1237, 22.2100
1238, 29.7993
1239, 27.6367
1240, 32.4355
1241, 14.3197
1242, 32.1701
1243, 17.5063
1244, 33.7507
1245, 29.2372
1246, 31.3530
1247, 25.9268
1248, 28.5668
1249, 8.6656
1250, 31.9121
1251, 31.8771
1252, 34.7879
1253, 44.9830
1254, 27.3542
1255, 34.2199
1256, 27.2786
1257, 38.2358
1258, 37.1863
1259, 28.8608
1260, 24.0693
1261, 39.6580
1262, 37.3642
1263, 42.6885
1264, 31.2244
1265, 32.7164
1266, 25.6332
1267, 28.4795
1268, 39.7190
1269, 43.9224
1270, 37.0351
1271, 22.5450
1272, 48.6532
1273, 45.4444
1274, 54.6604
1275, 32.9675
1276, 48.7590
1277, 33.5097
1278, 36.7941
1279, 59.7523
1280, 37.0041
1281, 43.8125
1282, 40.6735
1283, 33.4461
1284, 42.5705
1285, 40.6004
1286, 65.2340
1287, 45.1152
1288, 30.4979
1289, 58.2915
1290, 46.7741
1291, 38.8045
1292, 33.8762
1293, 43.6400
1294, 41.0480
1295, 51.9202
1296, 42.9578
1297, 35.3010
1298, 44.5864
1299, 33.7525
1300, 59.0679
1301, 28.6783
1302, 45.8207
1303, 46.4084
1304, 30.7132
1305, 36.0470
1306, 40.3583
1307, 45.3730
1308, 52.2526
1309, 49.5420
1310, 47.3018
1311, 59.6122
1312, 43.3182
1313, 37.4301
1314, 37.4974
1315, 41.4526
1316, 34.5989
1317, 36.4808
1318, 37.3140
1319, 50.5549
1320, 38.2831
1321, 12.8876
1322, 23.5895
1323, 34.0632
1324, 38.8332
1325, 43.7437
1326, 26.9908
1327, 53.7357
1328, 33.0463
1329, 33.8554
1330, 45.5168
1331, 35.1917
1332, 27.3232
1333, 28.8707
1334, 33.2858
1335, 42.4046
1336, 35.5996
1337, 40.3145
1338, 37.4678
1339, 29.6283
1340, 39.4824
1341, 31.3237
1342, 28.7469
1343, 30.6241
1344, 25.3152
1345, 23.6671
1346, 38.5557
1347, 28.2462
1348, 28.1732
1349, 33.8529
1350, 45.7208
1351, 25.0414
1352, 35.5066
1353, 49.5093
1354, 37.5829
1355, 24.3986
1356, 34.6489
1357, 33.1500
1358, 44.2332
1359, 33.9903
1360, 50.8410
1361, 31.3709
1362, 31.8336
1363, 42.8802
1364, 51.5354
1365, 45.3071
1366, 37.8807
1367, 30.0248
1368, 37.3640
1369, 54.4665
1370, 37.5410
1371, 35.7975
1372, 39.7115
1373, 33.0198
1374, 46.2079
1375, 37.2570
1376, 35.7544
1377, 51.0212
1378, 44.9185
1379, 45.5773
1380, 39.1078
1381, 34.0310
1382, 28.4198
1383, 32.6214
1384, 32.9403
1385, 39.2400
1386, 20.3969
1387, 35.5445
1388, 38.5356
1389, 38.6583
1390, 25.6752
1391, 36.1102
1392, 46.0558
1393, 29.3338
1394, 37.6048
1395, 24.3844
1396, 34.6928
1397, 33.4770
1398, 43.7865
1399, 38.8526
1400, 28.8082
1401, 23.3922
1402, 24.2799
1403, 22.9668
1404, 13.8626
1405, 26.1982
1406, 23.2635
1407, 15.9771
1408, 19.5953
1409, 23.0794
1410, 18.5525
1411, 27.7705
1412, 23.0884
1413, 28.7070
1414, 23.2354
1415, 22.3820
1416, 45.7706
1417, 19.8657
1418, 26.7554
1419, 16.6192
1420, 24.9795
1421, 17.8072
1422, 16.1826
1423, 26.2519
1424, 25.7421
1425, 18.8575
1426, 28.3316
1427, 18.8859
1428, 15.6601
1429, 19.7221
1430, 18.1154
1431, 25.4091
1432, 21.5757
1433, 25.3492
1434, 26.8481
1435, 20.9706
1436, 19.4518
1437, 25.6049
1438, 21.9774
1439, 21.7148
1440, 20.3768
1441, 17.0591
1442, 16.6817
1443, 17.3613
1444, 19.2975
1445, 14.7884
1446, 20.8020
1447, 15.3935
1448, 24.1937
1449, 13.8290
1450, 17.4435
1451, 18.9775
1452, 20.4006
1453, 23.1380
1454, 17.9122
1455, 17.2714
1456, 17.5937
1457, 12.1790
1458, 16.5356
1459, 20.1292
1460, 18.3254
1461, 28.5290
1462, 28.4949
1463, 19.9130
1464, 16.8727
1465, 28.8787
1466, 23.9787
1467, 15.5661
1468, 18.1761
1469, 22.8123
1470, 16.5771
1471, 27.0972
1472, 18.8806
1473, 19.1166
1474, 21.9305
1475, 31.4537
1476, 10.7278
1477, 28.4029
1478, 19.0456
1479, 21.9980
1480, 22.4746
1481, 15.1185
1482, 32.8043
1483, 31.3859
1484, 15.2532
1485, 14.6501
1486, 23.5678
1487, 17.2484
1488, 15.9581
1489, 27.5025
1490, 18.9497
1491, 28.0204
1492, 16.7930
1493, 22.1022
1494, 39.0542
1495, 29.1018
1496, 22.4648
1497, 23.0678
1498, 11.1719
1499, 24.7592
