# Episodio, Score_Promedio_50ep
395, 103.92
396, 98.92
397, 102.43
398, 105.79
399, 106.76
400, 108.49
401, 108.26
402, 113.79
403, 114.26
404, 118.67
405, 117.86
406, 117.74
407, 119.67
408, 120.48
409, 115.27
410, 115.30
411, 118.18
412, 121.82
413, 120.25
414, 124.24
415, 128.13
416, 124.37
417, 124.11
418, 123.93
419, 127.25
420, 132.75
421, 129.66
422, 129.90
423, 126.04
424, 126.09
425, 127.73
426, 120.87
427, 124.46
428, 121.09
429, 122.89
430, 122.08
431, 128.06
432, 132.73
433, 133.86
434, 136.08
435, 138.89
436, 133.64
437, 131.41
438, 126.86
439, 121.09
440, 127.39
441, 129.45
442, 129.70
443, 124.44
444, 123.30
445, 123.04
446, 128.47
447, 125.88
448, 118.54
449, 117.96
450, 119.72
451, 122.97
452, 123.08
453, 122.78
454, 118.96
455, 119.02
456, 113.97
457, 108.25
458, 102.84
459, 107.39
460, 106.66
461, 105.66
462, 101.13
463, 94.53
464, 94.87
465, 96.69
466, 100.38
467, 95.12
468, 89.25
469, 85.07
470, 80.07
471, 77.74
472, 76.30
473, 80.30
474, 80.69
475, 78.58
476, 87.07
477, 85.73
478, 86.85
479, 88.45
480, 87.91
481, 86.60
482, 85.74
483, 79.15
484, 71.64
485, 73.49
486, 76.75
487, 78.33
488, 84.51
489, 89.60
490, 82.53
491, 82.31
492, 76.91
493, 83.53
494, 83.69
495, 83.28
496, 85.27
497, 87.43
498, 94.41
499, 95.93
500, 93.79
501, 94.30
502, 92.57
503, 86.75
504, 90.21
505, 91.42
506, 91.00
507, 87.44
508, 94.29
509, 95.65
510, 97.35
511, 97.87
512, 102.52
513, 103.11
514, 102.42
515, 102.29
516, 102.39
517, 100.41
518, 105.18
519, 105.65
520, 111.04
521, 119.93
522, 114.01
523, 114.98
524, 114.78
525, 114.08
526, 113.91
527, 108.94
528, 113.64
529, 111.38
530, 115.44
531, 115.45
532, 108.83
533, 113.70
534, 120.17
535, 121.24
536, 122.44
537, 115.01
538, 113.99
539, 114.64
540, 121.44
541, 112.31
542, 117.88
543, 107.47
544, 106.13
545, 99.66
546, 92.14
547, 94.02
548, 94.86
549, 86.81
550, 83.79
551, 83.07
552, 84.95
553, 86.92
554, 88.66
555, 86.25
556, 92.42
557, 101.65
558, 99.18
559, 98.35
560, 90.32
561, 90.47
562, 92.18
563, 98.52
564, 92.67
565, 93.38
566, 86.76
567, 90.46
568, 90.53
569, 86.31
570, 87.89
571, 87.57
572, 94.13
573, 93.83
574, 88.04
575, 91.08
576, 84.25
577, 92.30
578, 90.92
579, 94.15
580, 93.81
581, 86.82
582, 94.54
583, 97.15
584, 98.27
585, 92.81
586, 91.62
587, 95.00
588, 92.46
589, 93.08
590, 92.51
591, 96.73
592, 98.01
593, 103.57
594, 106.92
595, 111.68
596, 119.41
597, 119.13
598, 117.85
599, 119.63
600, 124.45
601, 124.56
602, 121.09
603, 125.02
604, 123.53
605, 126.05
606, 126.20
607, 127.81
608, 126.48
609, 123.01
610, 125.72
611, 125.62
612, 122.40
613, 120.34
614, 122.57
615, 123.15
616, 129.60
617, 130.71
618, 127.16
619, 135.67
620, 133.49
621, 135.04
622, 133.74
623, 134.24
624, 138.88
625, 139.31
626, 145.90
627, 145.24
628, 147.55
629, 145.91
630, 146.42
631, 150.02
632, 150.40
633, 144.51
634, 143.84
635, 140.87
636, 142.34
637, 146.34
638, 148.75
639, 148.01
640, 148.83
641, 151.38
642, 150.81
643, 155.40
644, 154.36
645, 156.21
646, 154.78
647, 154.43
648, 156.61
649, 161.76
650, 156.16
651, 157.37
652, 159.91
653, 160.83
654, 159.76
655, 159.09
656, 159.39
657, 159.00
658, 161.29
659, 165.63
660, 170.35
661, 170.61
662, 168.68
663, 170.42
664, 174.67
665, 172.80
666, 174.16
667, 173.13
668, 172.01
669, 170.30
670, 170.42
671, 169.18
672, 167.01
673, 166.43
674, 163.12
675, 162.31
676, 162.18
677, 161.47
678, 160.41
679, 160.68
680, 159.35
681, 161.96
682, 158.30
683, 163.23
684, 158.51
685, 161.83
686, 162.09
687, 162.38
688, 159.24
689, 159.70
690, 154.69
691, 152.18
692, 147.21
693, 142.98
694, 143.87
695, 144.65
696, 144.39
697, 143.31
698, 142.52
699, 143.13
700, 148.65
701, 147.79
702, 149.47
703, 149.17
704, 146.60
705, 147.59
706, 142.80
707, 136.12
708, 137.23
709, 131.78
710, 129.91
711, 130.38
712, 129.47
713, 124.95
714, 121.36
715, 122.48
716, 115.46
717, 119.62
718, 125.69
719, 126.97
720, 128.51
721, 129.37
722, 127.51
723, 128.06
724, 128.99
725, 130.39
726, 130.20
727, 130.02
728, 130.04
729, 124.64
730, 121.82
731, 119.53
732, 123.80
733, 121.05
734, 124.15
735, 124.73
736, 124.39
737, 123.41
738, 128.14
739, 127.71
740, 132.58
741, 132.21
742, 137.07
743, 138.73
744, 137.98
745, 138.76
746, 139.69
747, 141.53
748, 139.54
749, 139.57
750, 140.04
751, 139.18
752, 138.54
753, 138.17
754, 138.75
755, 138.08
756, 142.74
757, 149.30
758, 148.12
759, 154.13
760, 155.44
761, 154.66
762, 159.94
763, 164.52
764, 168.62
765, 168.03
766, 174.42
767, 175.05
768, 174.68
769, 175.90
770, 170.37
771, 170.15
772, 172.26
773, 171.89
774, 175.97
775, 175.60
776, 176.15
777, 170.20
778, 171.27
779, 177.46
780, 180.46
781, 184.47
782, 182.69
783, 179.57
784, 180.40
785, 184.17
786, 180.33
787, 182.22
788, 181.52
789, 182.48
790, 182.22
791, 187.28
792, 188.31
793, 190.56
794, 190.10
795, 189.29
796, 190.39
797, 190.02
798, 187.19
799, 185.95
800, 180.50
801, 176.70
802, 177.06
803, 172.99
804, 175.81
805, 176.26
806, 176.20
807, 174.22
808, 175.07
809, 174.96
810, 175.46
811, 175.06
812, 175.19
813, 171.15
814, 171.26
815, 171.81
816, 171.10
817, 170.68
818, 170.11
819, 170.10
820, 175.49
821, 175.37
822, 173.96
823, 173.82
824, 173.47
825, 173.08
826, 173.18
827, 180.16
828, 174.33
829, 174.02
830, 174.22
831, 170.30
832, 171.74
833, 177.73
834, 178.62
835, 177.89
836, 182.94
837, 182.91
838, 178.00
839, 177.85
840, 178.00
841, 177.54
842, 177.29
843, 173.23
844, 174.32
845, 169.51
846, 163.69
847, 158.91
848, 160.67
849, 156.46
850, 161.73
851, 158.17
852, 157.85
853, 161.56
854, 162.62
855, 162.99
856, 163.19
857, 159.65
858, 154.51
859, 153.86
860, 154.46
861, 154.11
862, 153.26
863, 158.07
864, 158.01
865, 158.02
866, 159.25
867, 159.83
868, 155.17
869, 149.38
870, 149.61
871, 149.04
872, 154.74
873, 155.56
874, 156.34
875, 151.18
876, 151.82
877, 150.91
878, 157.08
879, 153.04
880, 153.98
881, 156.18
882, 156.57
883, 156.21
884, 156.23
885, 157.45
886, 153.18
887, 152.67
888, 150.05
889, 150.27
890, 150.44
891, 151.08
892, 146.40
893, 146.69
894, 146.35
895, 146.33
896, 151.66
897, 154.73
898, 158.29
899, 163.36
900, 162.19
901, 170.58
902, 169.86
903, 172.12
904, 166.72
905, 165.06
906, 162.68
907, 167.74
908, 172.81
909, 174.09
910, 168.09
911, 164.46
912, 164.77
913, 164.64
914, 164.03
915, 164.06
916, 164.61
917, 164.16
918, 169.72
919, 174.29
920, 172.82
921, 172.66
922, 172.32
923, 172.77
924, 169.43
925, 172.71
926, 168.11
927, 167.97
928, 166.76
929, 170.58
930, 170.45
931, 173.06
932, 171.19
933, 172.13
934, 166.43
935, 163.94
936, 167.79
937, 161.80
938, 169.68
939, 166.23
940, 165.35
941, 165.20
942, 169.68
943, 171.20
944, 171.75
945, 175.71
946, 175.56
947, 177.30
948, 176.80
949, 177.87
950, 177.89
951, 178.57
952, 179.45
953, 176.98
954, 182.18
955, 183.75
956, 185.40
957, 184.93
958, 185.31
959, 184.80
960, 191.42
961, 196.18
962, 196.75
963, 196.45
964, 197.23
965, 197.99
966, 195.62
967, 196.06
968, 191.58
969, 193.19
970, 194.55
971, 195.46
972, 192.12
973, 191.47
974, 193.79
975, 196.44
976, 200.47
977, 201.55
978, 202.19
979, 202.59
980, 202.93
981, 199.91
982, 200.53
983, 201.11
984, 203.37
985, 201.12
986, 200.72
987, 206.77
988, 201.27
989, 204.54
990, 205.00
991, 205.45
992, 204.63
993, 207.88
994, 206.96
995, 208.22
996, 209.11
997, 209.50
998, 209.38
999, 208.86
1000, 210.64
1001, 210.66
1002, 210.85
1003, 212.06
1004, 209.78
1005, 209.15
1006, 209.59
1007, 209.89
1008, 209.21
1009, 208.42
1010, 201.96
1011, 202.34
1012, 202.90
1013, 202.84
1014, 197.72
1015, 192.07
1016, 194.53
1017, 194.49
1018, 198.92
1019, 194.59
1020, 194.48
1021, 194.24
1022, 198.32
1023, 193.11
1024, 193.10
1025, 193.15
1026, 190.07
1027, 189.82
1028, 185.10
1029, 185.28
1030, 180.43
1031, 183.30
1032, 184.60
1033, 184.84
1034, 187.68
1035, 191.95
1036, 192.49
1037, 193.01
1038, 199.24
1039, 199.21
1040, 199.99
1041, 198.56
1042, 194.50
1043, 190.16
1044, 190.28
1045, 190.35
1046, 189.39
1047, 189.41
1048, 190.20
1049, 189.68
1050, 190.13
1051, 187.55
1052, 187.86
1053, 187.67
1054, 190.23
1055, 190.46
1056, 190.69
1057, 191.10
1058, 192.46
1059, 192.11
1060, 198.35
1061, 190.79
1062, 185.85
1063, 186.85
1064, 192.27
1065, 192.54
1066, 192.23
1067, 192.74
1068, 191.77
1069, 196.15
1070, 191.34
1071, 191.71
1072, 191.44
1073, 197.49
1074, 197.68
1075, 197.86
1076, 202.22
1077, 201.72
1078, 206.85
1079, 206.95
1080, 211.72
1081, 211.95
1082, 212.05
1083, 212.03
1084, 212.98
1085, 214.34
1086, 210.39
1087, 209.48
1088, 209.06
1089, 209.98
1090, 204.68
1091, 206.83
1092, 212.47
1093, 216.97
1094, 218.24
1095, 218.68
1096, 218.87
1097, 219.37
1098, 218.26
1099, 219.13
1100, 218.32
1101, 220.86
1102, 221.34
1103, 216.23
1104, 216.98
1105, 216.92
1106, 216.69
1107, 215.23
1108, 214.62
1109, 215.52
1110, 215.19
1111, 223.36
1112, 228.57
1113, 228.14
1114, 228.01
1115, 225.45
1116, 225.89
1117, 225.81
1118, 227.10
1119, 221.18
1120, 225.85
1121, 226.39
1122, 227.15
1123, 226.98
1124, 227.17
1125, 226.67
1126, 221.82
1127, 221.76
1128, 220.78
1129, 219.62
1130, 219.45
1131, 219.61
1132, 219.46
1133, 217.93
1134, 217.73
1135, 211.93
1136, 214.59
1137, 215.73
1138, 215.85
1139, 214.98
1140, 219.52
1141, 219.45
1142, 214.71
1143, 213.73
1144, 212.93
1145, 213.07
1146, 213.12
1147, 213.49
1148, 214.93
1149, 214.79
1150, 214.88
1151, 214.98
1152, 214.72
1153, 220.08
1154, 213.97
1155, 214.27
1156, 215.30
1157, 217.24
1158, 216.54
1159, 212.82
1160, 213.10
1161, 213.04
1162, 212.01
1163, 206.99
1164, 206.78
1165, 215.22
1166, 214.48
1167, 214.00
1168, 213.28
1169, 218.58
1170, 218.54
1171, 217.87
1172, 217.28
1173, 217.18
1174, 209.45
1175, 210.42
1176, 211.63
1177, 212.08
1178, 211.53
1179, 212.56
1180, 212.72
1181, 212.70
1182, 205.15
1183, 205.96
1184, 201.19
1185, 206.20
1186, 207.32
1187, 201.56
1188, 201.01
1189, 201.17
1190, 201.47
1191, 196.18
1192, 197.75
1193, 198.21
1194, 191.23
1195, 190.93
1196, 190.73
1197, 190.02
1198, 188.58
1199, 188.82
1200, 188.18
1201, 188.61
1202, 188.49
1203, 188.84
1204, 192.24
1205, 192.40
1206, 192.56
1207, 189.89
1208, 190.94
1209, 195.21
1210, 195.55
1211, 194.61
1212, 193.89
1213, 199.50
1214, 200.19
1215, 196.04
1216, 196.10
1217, 197.02
1218, 186.62
1219, 186.51
1220, 187.18
1221, 187.20
1222, 186.73
1223, 186.54
1224, 194.64
1225, 194.38
1226, 197.23
1227, 196.90
1228, 191.31
1229, 190.96
1230, 192.22
1231, 193.34
1232, 201.75
1233, 202.21
1234, 206.71
1235, 207.09
1236, 206.98
1237, 213.11
1238, 214.09
1239, 214.41
1240, 214.87
1241, 215.38
1242, 218.13
1243, 218.41
1244, 225.95
1245, 221.78
1246, 222.87
1247, 222.95
1248, 223.81
1249, 224.27
1250, 224.83
1251, 224.33
1252, 220.34
1253, 220.28
1254, 222.69
1255, 222.99
1256, 222.55
1257, 224.86
1258, 224.51
1259, 224.02
1260, 223.06
1261, 218.73
1262, 220.00
1263, 214.39
1264, 214.39
1265, 217.95
1266, 213.67
1267, 212.63
1268, 223.19
1269, 223.66
1270, 223.59
1271, 219.31
1272, 219.48
1273, 214.74
1274, 214.88
1275, 209.92
1276, 205.68
1277, 206.10
1278, 213.44
1279, 214.15
1280, 213.24
1281, 208.29
1282, 207.25
1283, 202.76
1284, 202.83
1285, 198.30
1286, 194.20
1287, 189.09
1288, 182.88
1289, 182.35
1290, 177.63
1291, 177.36
1292, 172.66
1293, 167.91
1294, 163.33
1295, 162.76
1296, 162.34
1297, 157.07
1298, 153.24
1299, 147.70
1300, 143.10
1301, 143.07
1302, 142.25
1303, 142.25
1304, 142.27
1305, 137.86
1306, 137.68
1307, 137.22
1308, 137.32
1309, 135.94
1310, 137.39
1311, 141.94
1312, 141.55
1313, 142.15
1314, 142.03
1315, 142.33
1316, 141.72
1317, 142.03
1318, 142.60
1319, 142.59
1320, 142.26
1321, 140.82
1322, 141.01
1323, 145.97
1324, 141.43
1325, 146.29
1326, 151.18
1327, 146.01
1328, 146.37
1329, 145.98
1330, 141.10
1331, 145.05
1332, 146.33
1333, 151.17
1334, 146.58
1335, 146.65
1336, 151.50
1337, 156.07
1338, 157.89
1339, 153.21
1340, 157.97
1341, 157.82
1342, 157.79
1343, 157.39
1344, 160.75
1345, 159.61
1346, 158.86
1347, 165.34
1348, 164.47
1349, 166.12
1350, 165.97
1351, 165.89
1352, 166.00
1353, 166.15
1354, 166.29
1355, 170.30
1356, 170.16
1357, 170.72
1358, 170.44
1359, 171.20
1360, 170.37
1361, 165.58
1362, 161.05
1363, 165.83
1364, 161.48
1365, 161.51
1366, 167.03
1367, 163.22
1368, 162.00
1369, 157.33
1370, 158.05
1371, 164.18
1372, 164.08
1373, 164.55
1374, 169.45
1375, 169.61
1376, 164.59
1377, 170.25
1378, 170.29
1379, 170.39
1380, 171.26
1381, 172.31
1382, 163.40
1383, 161.74
1384, 164.95
1385, 164.14
1386, 164.47
1387, 158.61
1388, 162.84
1389, 167.86
1390, 167.26
1391, 172.52
1392, 172.40
1393, 171.88
1394, 166.03
1395, 166.56
1396, 159.64
1397, 158.56
1398, 162.91
1399, 166.38
1400, 158.56
1401, 151.18
1402, 155.82
1403, 148.52
1404, 142.12
1405, 142.45
1406, 142.91
1407, 137.42
1408, 138.39
1409, 139.98
1410, 140.03
1411, 136.99
1412, 128.93
1413, 129.24
1414, 128.59
1415, 127.80
1416, 127.51
1417, 131.45
1418, 131.92
1419, 135.63
1420, 129.08
1421, 126.95
1422, 127.86
1423, 121.67
1424, 121.45
1425, 121.22
1426, 125.66
1427, 119.30
1428, 113.29
1429, 113.59
1430, 112.42
1431, 106.72
1432, 109.49
1433, 110.92
1434, 107.33
1435, 112.59
1436, 107.67
1437, 106.39
1438, 100.49
1439, 94.79
1440, 88.24
1441, 82.80
1442, 82.38
1443, 84.04
1444, 90.87
1445, 90.18
1446, 92.32
1447, 86.77
1448, 86.69
1449, 86.84
1450, 99.51
1451, 102.21
1452, 101.93
1453, 101.68
1454, 99.69
1455, 100.11
1456, 99.71
1457, 99.65
1458, 99.40
1459, 97.44
1460, 97.46
1461, 100.43
1462, 108.10
1463, 107.53
1464, 113.01
1465, 105.91
1466, 100.63
1467, 100.98
1468, 102.22
1469, 95.76
1470, 101.97
1471, 99.87
1472, 93.93
1473, 99.95
1474, 94.54
1475, 88.56
1476, 89.06
1477, 95.13
1478, 101.24
1479, 100.98
1480, 101.79
1481, 101.59
1482, 107.01
1483, 99.49
1484, 104.90
1485, 99.26
1486, 96.06
1487, 103.42
1488, 109.20
1489, 113.52
1490, 120.29
1491, 119.45
1492, 124.40
1493, 128.28
1494, 122.38
1495, 122.38
1496, 127.42
1497, 127.51
1498, 122.10
1499, 115.87
