# Episodio, Score
432, -72.57
433, -310.47
434, 16.29
435, -27.36
436, -41.02
437, -3.93
438, -35.91
439, -0.37
440, 148.33
441, 7.89
442, -28.32
443, -2.74
444, -34.76
445, -87.92
446, 22.69
447, -40.84
448, -23.63
449, -21.01
450, -0.82
451, -21.16
452, -64.84
453, -63.47
454, -23.90
455, -38.02
456, -28.74
457, -56.34
458, -34.76
459, -16.07
460, -39.51
461, 40.90
462, 3.78
463, 86.94
464, -16.40
465, 36.12
466, -115.95
467, 46.84
468, 74.65
469, -31.88
470, 87.91
471, -52.32
472, -41.85
473, -26.94
474, -16.32
475, 1.74
476, -33.46
477, 13.42
478, 72.80
479, 21.51
480, 68.36
481, -18.06
482, -53.99
483, -39.86
484, 96.96
485, -18.07
486, -27.08
487, -40.40
488, 9.54
489, -50.84
490, -9.60
491, -21.02
492, 124.39
493, 58.94
494, 77.46
495, 274.02
496, -63.04
497, 102.55
498, 99.89
499, -33.05
500, 79.78
501, 222.43
502, -85.03
503, 87.06
504, 14.20
505, 128.80
506, -14.18
507, 15.16
508, -29.43
509, -24.65
510, 100.15
511, 1.18
512, 68.93
513, 52.60
514, 3.50
515, -2.91
516, -25.34
517, 133.36
518, 89.15
519, 19.54
520, 9.19
521, 11.20
522, 85.95
523, 58.36
524, 100.56
525, -34.11
526, 17.42
527, -24.86
528, 81.05
529, 86.06
530, -46.22
531, 95.86
532, 50.12
533, 81.75
534, 85.69
535, 61.82
536, 22.22
537, 7.65
538, 14.39
539, -23.66
540, 93.22
541, 17.77
542, -5.11
543, 12.03
544, -14.58
545, 1.41
546, 163.81
547, 259.81
548, 22.17
549, 198.01
550, 105.94
551, -37.35
552, 31.11
553, 29.68
554, -9.32
555, -60.41
556, -25.18
557, 99.07
558, 64.39
559, 32.55
560, 22.99
561, -0.19
562, 5.78
563, 51.31
564, 59.18
565, -4.43
566, 58.68
567, 170.91
568, 86.11
569, 90.51
570, 67.53
571, 97.57
572, -18.46
573, 77.82
574, 32.93
575, -26.06
576, 234.43
577, 119.13
578, 44.71
579, -47.90
580, 70.55
581, -26.82
582, -14.10
583, 96.05
584, -31.70
585, 176.28
586, -33.52
587, -41.37
588, -43.19
589, 243.06
590, -26.54
591, -38.15
592, 108.90
593, 96.95
594, 5.67
595, 197.65
596, 69.60
597, 84.44
598, 79.70
599, -21.19
600, 217.31
601, -141.52
602, 95.94
603, 7.91
604, 77.07
605, -65.67
606, 65.71
607, 82.09
608, 137.43
609, 9.61
610, -63.35
611, 56.21
612, 22.62
613, -21.58
614, 35.15
615, 104.40
616, -30.06
617, 124.77
618, 96.76
619, -2.16
620, 87.29
621, 20.65
622, -33.37
623, 17.21
624, 20.62
625, 132.27
626, -11.51
627, 82.32
628, 78.82
629, 12.09
630, 4.70
631, -21.20
632, 127.41
633, 21.79
634, -13.08
635, 36.50
636, 102.36
637, 244.14
638, 32.51
639, -14.20
640, -18.08
641, -2.97
642, 22.72
643, -27.52
644, 6.50
645, 36.85
646, 172.20
647, 9.68
648, 19.48
649, 86.84
650, -6.70
651, 115.45
652, 7.31
653, 263.28
654, 108.11
655, -41.69
656, 219.55
657, 29.35
658, 81.95
659, 8.78
660, 19.64
661, 16.01
662, 100.48
663, 1.53
664, 127.64
665, 22.45
666, 185.45
667, 124.13
668, 214.52
669, 10.75
670, 89.09
671, -17.58
672, 47.90
673, 201.01
674, -7.77
675, 56.79
676, 108.18
677, 2.30
678, 45.02
679, 80.47
680, -42.18
681, 89.91
682, -9.49
683, 246.21
684, 45.37
685, 43.07
686, 13.03
687, 114.16
688, 7.03
689, 34.12
690, 8.65
691, 214.13
692, 116.54
693, 45.19
694, 42.58
695, 251.03
696, 0.95
697, 247.02
698, 252.52
699, 49.39
700, 96.04
701, -21.84
702, 10.86
703, 4.34
704, 33.37
705, 130.07
706, 4.95
707, 32.62
708, 120.74
709, 271.87
710, 119.30
711, 65.19
712, 102.99
713, 203.21
714, 165.96
715, 21.32
716, 107.81
717, -48.18
718, 231.22
719, 124.08
720, 200.24
721, 42.42
722, 63.63
723, 232.80
724, 115.25
725, 264.05
726, 38.34
727, 239.93
728, 100.46
729, 111.25
730, 241.33
731, 18.13
732, -13.66
733, 101.95
734, 209.60
735, 62.78
736, 33.93
737, 36.36
738, 17.54
739, 10.38
740, 246.16
741, 125.27
742, 197.24
743, 21.88
744, -29.96
745, 101.28
746, 150.79
747, 21.20
748, 232.56
749, 251.02
750, 78.10
751, 209.74
752, 17.33
753, 178.72
754, 229.45
755, 30.34
756, 115.98
757, 19.33
758, 243.32
759, 2.07
760, -15.74
761, 37.86
762, -13.52
763, 81.98
764, 80.91
765, 273.30
766, 21.87
767, 29.87
768, -6.72
769, -64.61
770, -4.99
771, 221.66
772, 137.00
773, 111.31
774, 212.51
775, -7.83
776, 13.30
777, 76.84
778, 214.00
779, 96.56
780, 232.76
781, 215.85
782, 142.78
783, 14.84
784, 133.21
785, 18.96
786, 13.96
787, 84.09
788, 244.62
789, 210.97
790, 236.84
791, 245.28
792, 243.80
793, 194.52
794, 215.56
795, -224.54
796, 142.24
797, 268.12
798, 135.03
799, 218.64
800, 58.01
801, 6.76
802, 180.43
803, 245.77
804, 247.55
805, 193.47
806, 228.03
807, 117.45
808, 79.49
809, 261.21
810, -125.53
811, 249.28
812, 204.13
813, 7.19
814, 239.25
815, 69.01
816, 247.41
817, -23.50
818, 251.29
819, 131.50
820, 42.70
821, 45.06
822, 81.60
823, -1.37
824, 194.76
825, 220.98
826, 94.24
827, 218.62
828, 97.49
829, 257.37
830, 254.46
831, 191.65
832, 134.56
833, -6.05
834, -6.44
835, 50.05
836, 218.10
837, -7.39
838, 225.63
839, 122.30
840, 223.40
841, -47.89
842, 102.92
843, 35.59
844, 257.54
845, 43.76
846, 30.37
847, -49.06
848, 276.10
849, 217.43
850, -12.99
851, 139.95
852, 10.90
853, 7.17
854, 253.47
855, 188.78
856, -10.74
857, 74.53
858, 47.89
859, 62.52
860, 0.12
861, 170.44
862, 247.80
863, 21.91
864, 136.10
865, 232.47
866, 191.63
867, 172.00
868, 232.61
869, 258.32
870, 224.52
871, 13.07
872, 23.72
873, -10.13
874, 12.22
875, 207.73
876, 147.44
877, 253.02
878, 231.77
879, 250.81
880, 209.15
881, 245.62
882, 151.62
883, 275.40
884, 231.57
885, 240.68
886, 174.23
887, 253.36
888, 235.01
889, 224.48
890, 214.31
891, 240.66
892, 222.92
893, 137.75
894, 244.81
895, 18.98
896, 219.45
897, 187.71
898, 176.15
899, 281.44
900, 194.01
901, 210.76
902, 219.77
903, 229.42
904, 209.12
905, 251.21
906, 230.97
907, 248.74
908, 248.75
909, 19.57
910, 254.59
911, -4.40
912, 57.26
913, 240.88
914, 248.30
915, 160.56
916, 40.54
917, 176.90
918, 226.12
919, 213.35
920, 225.33
921, 231.00
922, 229.42
923, 136.48
924, 197.12
925, 219.91
926, 235.84
927, 224.29
928, 32.72
929, -17.67
930, -7.31
931, 138.16
932, 219.33
933, 209.52
934, 228.59
935, 245.29
936, 163.91
937, -222.45
938, 250.11
939, 232.41
940, 168.81
941, 0.42
942, 190.63
943, 145.94
944, 44.64
945, 91.22
946, 241.41
947, 224.37
948, 134.58
949, 261.95
950, 188.19
951, 34.90
952, 259.64
953, 268.56
954, 254.59
955, -14.15
956, 210.31
957, 239.07
958, -14.91
959, 263.39
960, 26.35
961, 252.76
962, 163.84
963, 139.54
964, 247.82
965, 232.04
966, 9.55
967, 245.84
968, -114.60
969, -12.24
970, 186.58
971, 159.07
972, 231.24
973, 249.53
974, 240.46
975, 30.34
976, 268.72
977, 224.60
978, 236.36
979, 226.06
980, 253.10
981, 22.30
982, 248.83
983, 67.79
984, 22.92
985, 233.36
986, 258.48
987, 272.41
988, 255.63
989, -3.84
990, 14.21
991, 263.41
992, 20.86
993, 256.24
994, -58.09
995, 71.30
996, 248.55
997, 251.41
998, 44.13
999, 258.24
1000, 267.18
1001, 241.86
1002, 194.49
1003, -78.69
1004, 228.80
1005, 238.23
1006, 103.39
1007, -0.92
1008, 17.84
1009, 214.78
1010, 258.78
1011, 259.89
1012, 14.44
1013, 265.38
1014, 245.98
1015, 250.48
1016, 270.27
1017, 283.46
1018, 252.12
1019, 74.49
1020, 46.24
1021, 283.71
1022, 241.37
1023, 209.11
1024, 250.63
1025, 255.38
1026, 254.37
1027, 33.78
1028, 239.51
1029, 267.51
1030, 175.99
1031, 233.98
1032, 253.13
1033, 263.04
1034, 288.41
1035, 252.81
1036, 241.14
1037, 219.18
1038, 66.12
1039, 268.61
1040, 90.37
1041, 217.89
1042, -20.04
1043, 234.53
1044, 253.14
1045, 259.47
1046, 234.35
1047, 252.21
1048, 234.70
1049, 271.75
1050, 251.68
1051, 250.54
1052, 253.88
1053, -28.94
1054, -13.67
1055, 252.00
1056, 235.56
1057, 238.20
1058, 235.81
1059, 23.13
1060, 100.82
1061, 263.83
1062, 250.97
1063, 153.60
1064, 169.43
1065, 267.07
1066, 276.10
1067, 266.10
1068, 191.02
1069, 254.05
1070, 261.91
1071, 39.52
1072, 263.55
1073, 249.11
1074, 35.06
1075, 264.39
1076, 250.30
1077, -3.54
1078, 174.19
1079, 29.85
1080, 284.23
1081, 248.76
1082, 237.65
1083, 276.69
1084, 281.22
1085, 262.53
1086, 254.47
1087, 271.71
1088, 26.01
1089, 169.92
1090, 246.17
1091, 252.53
1092, 247.27
1093, 269.75
1094, 222.23
1095, 252.35
1096, 38.57
1097, 218.25
1098, 84.12
1099, -3.36
1100, 92.65
1101, 5.47
1102, 249.45
1103, 168.69
1104, 249.50
1105, 260.58
1106, 220.27
1107, -24.19
1108, 36.38
1109, 241.35
1110, 245.86
1111, 12.20
1112, 267.64
1113, 264.56
1114, 15.90
1115, 49.17
1116, 33.54
1117, 23.31
1118, 33.88
1119, -8.27
1120, 31.44
1121, 251.22
1122, 255.99
1123, 253.98
1124, 264.90
1125, 247.62
1126, 237.47
1127, 38.15
1128, 241.09
1129, 241.54
1130, 14.36
1131, 256.74
1132, 268.13
1133, 290.40
1134, 265.30
1135, 274.35
1136, 265.13
1137, 256.37
1138, 245.63
1139, 17.26
1140, 11.20
1141, 252.52
1142, 244.50
1143, 225.75
1144, 263.98
1145, 277.63
1146, 50.81
1147, 248.36
1148, 23.52
1149, 271.39
1150, 248.19
1151, 228.85
1152, 276.71
1153, 38.32
1154, 285.46
1155, 56.87
1156, 269.96
1157, 240.73
1158, 247.25
1159, 274.90
1160, 246.49
1161, 237.88
1162, 240.92
1163, 263.63
1164, 260.13
1165, 33.03
1166, 270.06
1167, 168.86
1168, -357.41
1169, 241.29
1170, 225.47
1171, 0.98
1172, 271.29
1173, -6.44
1174, 255.96
1175, 243.12
1176, 236.37
1177, 243.93
1178, 258.71
1179, 253.90
1180, 247.11
1181, 243.70
1182, 275.05
1183, 235.42
1184, 254.73
1185, 269.78
1186, 198.65
1187, 288.05
1188, 253.39
1189, 255.81
1190, 274.28
1191, 245.63
1192, 246.57
1193, 73.38
1194, 282.79
1195, 256.33
1196, 268.70
1197, 179.59
1198, 252.26
1199, -46.78
1200, 19.76
1201, 239.92
1202, 259.33
1203, 245.09
1204, 162.04
1205, -152.88
1206, 204.84
1207, 31.38
1208, 209.05
1209, 208.68
1210, 266.46
1211, 174.93
1212, -42.16
1213, -7.52
1214, 150.21
1215, 3.56
1216, 268.06
1217, -53.37
1218, 269.96
1219, 258.37
1220, 260.65
1221, 265.97
1222, 238.30
1223, 228.51
1224, 218.57
1225, 249.49
1226, 258.99
1227, 160.62
1228, 247.21
1229, 277.39
1230, 267.10
1231, 285.25
1232, 259.38
1233, 250.91
1234, 240.37
1235, 242.37
1236, 1.41
1237, 268.74
1238, 12.48
1239, 241.82
1240, 22.17
1241, 233.00
1242, 22.60
1243, 240.18
1244, 231.41
1245, 209.07
1246, 225.18
1247, 239.81
1248, 47.69
1249, 263.00
1250, -13.35
1251, 273.08
1252, 223.67
1253, 41.57
1254, 265.50
1255, 258.49
1256, 236.35
1257, 256.31
1258, 21.47
1259, 206.66
1260, 278.32
1261, 247.49
1262, 251.41
1263, 230.43
1264, 234.17
1265, 7.57
1266, 257.37
1267, 20.43
1268, 44.60
1269, 237.09
1270, 257.19
1271, 243.68
1272, 236.64
1273, 248.69
1274, 20.96
1275, 20.53
1276, 73.82
1277, 274.49
1278, 241.06
1279, 192.96
1280, 268.90
1281, 208.83
1282, 244.57
1283, 31.24
1284, 197.07
1285, 252.46
1286, 242.15
1287, 255.04
1288, 39.76
1289, 241.22
1290, 226.40
1291, 249.32
1292, 166.91
1293, 247.50
1294, 185.86
1295, -0.18
1296, 249.79
1297, 259.54
1298, 30.45
1299, 215.36
1300, 260.96
1301, 189.83
1302, 243.33
1303, 252.68
1304, 245.18
1305, 263.40
1306, 169.29
1307, 14.37
1308, 232.43
1309, 257.29
1310, 232.83
1311, 252.49
1312, 225.90
1313, 60.34
1314, 219.66
1315, 251.50
1316, 60.39
1317, 271.53
1318, 38.87
1319, 286.13
1320, 271.18
1321, 275.71
1322, 264.80
1323, 7.25
1324, 229.52
1325, 263.42
1326, 235.63
1327, 13.80
1328, 276.77
1329, 260.88
1330, 239.08
1331, 233.17
1332, 223.45
1333, 36.63
1334, 220.74
1335, 244.70
1336, 33.57
1337, 20.10
1338, 262.20
1339, 272.86
1340, 212.48
1341, 241.71
1342, 264.75
1343, 271.97
1344, 241.15
1345, 249.71
1346, 291.79
1347, 56.57
1348, 276.91
1349, 191.92
1350, 16.65
1351, 255.50
1352, 278.72
1353, 56.41
1354, 230.62
1355, 278.00
1356, 262.04
1357, 193.09
1358, 237.74
1359, 219.66
1360, -18.90
1361, 227.01
1362, 247.51
1363, 20.21
1364, 85.60
1365, 173.01
1366, 166.85
1367, 283.59
1368, 29.08
1369, 212.79
1370, 277.71
1371, 42.75
1372, 263.29
1373, 233.58
1374, 61.68
1375, 270.53
1376, 52.95
1377, 288.15
1378, 287.20
1379, 259.51
1380, 230.26
1381, 276.42
1382, 262.68
1383, 294.90
1384, 248.42
1385, 27.80
1386, 238.97
1387, 268.63
1388, 249.12
1389, 245.26
1390, 268.31
1391, 284.94
1392, 253.53
1393, 277.92
1394, 268.94
1395, 18.48
1396, 221.15
1397, 30.78
1398, 229.03
1399, 265.82
1400, 259.49
1401, 44.37
1402, 218.31
1403, 250.11
1404, 253.33
1405, 258.82
1406, 202.30
1407, 235.03
1408, 276.58
1409, -37.08
1410, 34.67
1411, 280.06
1412, 225.34
1413, 234.15
1414, 244.47
1415, 171.04
1416, -3099.17
1417, 258.36
1418, 250.60
1419, 258.60
1420, 266.88
1421, 37.45
1422, 274.04
1423, 259.89
1424, 262.41
1425, 282.88
1426, 272.04
1427, 255.71
1428, 266.22
1429, 272.90
1430, -2.33
1431, 219.33
1432, 233.65
1433, 235.89
1434, 237.63
1435, 232.41
1436, 176.14
1437, 289.36
1438, 222.79
1439, 263.62
1440, 278.44
1441, 14.84
1442, 16.44
1443, 213.37
1444, 244.27
1445, 252.52
1446, 243.67
1447, 228.29
1448, 277.37
1449, 254.33
1450, 247.33
1451, 14.40
1452, 217.35
1453, 249.71
1454, 281.30
1455, 225.42
1456, 271.73
1457, 202.65
1458, 251.58
1459, 244.40
1460, 239.03
1461, 2.54
1462, 241.63
1463, 231.07
1464, 263.97
1465, 35.50
1466, 261.08
1467, 257.40
1468, 244.66
1469, 223.79
1470, -6.94
1471, -30.39
1472, 234.20
1473, 13.68
1474, 265.20
1475, 241.54
1476, 234.10
1477, 211.68
1478, 272.82
1479, 286.46
1480, 274.64
1481, 247.11
1482, 26.13
1483, 226.32
1484, 55.03
1485, 211.77
1486, 233.98
1487, 231.16
1488, 240.82
1489, 253.42
1490, 207.33
1491, 2.84
1492, 254.44
1493, 222.38
1494, 301.65
1495, 256.80
1496, 289.02
1497, 207.44
1498, 14.57
1499, 196.23
1500, 267.40
1501, 4.20
1502, 4.77
1503, 236.30
1504, -129.63
1505, 257.97
1506, 272.46
1507, 236.29
1508, 51.40
1509, 261.96
1510, 239.95
1511, 244.70
1512, 233.62
1513, 225.84
1514, 262.35
1515, 248.27
1516, 232.48
1517, 250.71
1518, 265.46
1519, 258.91
1520, 247.99
1521, 270.03
1522, 255.69
1523, 248.44
1524, 122.80
1525, -186.84
1526, 273.97
1527, 272.59
1528, 222.32
1529, -192.33
1530, 260.17
1531, 269.60
1532, 254.83
1533, 266.43
1534, 263.85
1535, 251.51
1536, 260.15
1537, 283.80
1538, 274.70
1539, 60.10
1540, 240.80
1541, 241.27
1542, 201.62
1543, 297.26
1544, 267.12
1545, 223.44
1546, 243.64
1547, 247.58
1548, 257.07
1549, 5.60
1550, 229.34
1551, 179.22
1552, 260.15
1553, 243.54
1554, 247.61
1555, 179.60
1556, 241.80
1557, 242.26
1558, 184.20
1559, 255.94
1560, 268.74
1561, 255.22
1562, 271.73
1563, 26.80
1564, 255.03
1565, 287.76
1566, 240.52
1567, 215.66
1568, 224.69
1569, 49.85
1570, 283.52
1571, -33.53
1572, 259.98
1573, 253.81
1574, 235.70
1575, 229.33
1576, 249.67
1577, 255.36
1578, 251.15
1579, 222.96
1580, 237.03
1581, 242.80
1582, 248.06
1583, 229.80
1584, 261.20
1585, 260.71
1586, 233.58
1587, 31.27
1588, 256.30
1589, 205.99
1590, 263.39
1591, 268.79
1592, 256.25
1593, 264.66
1594, 237.77
1595, 261.41
1596, 258.43
1597, 244.82
1598, 247.23
1599, 237.30
