# Episodio, Score
193, -28.82
194, -149.55
195, -41.13
196, -91.61
197, -9.64
198, -109.05
199, -81.45
200, -40.41
201, -291.57
202, -13.31
203, -323.57
204, -127.67
205, -48.57
206, -241.18
207, -152.85
208, -92.70
209, -127.55
210, -109.07
211, -32.79
212, -49.75
213, -19.44
214, -117.62
215, 29.79
216, -167.28
217, -35.34
218, -127.31
219, 24.91
220, -130.56
221, -165.35
222, -177.66
223, -96.81
224, -79.55
225, -80.97
226, -56.16
227, -6.86
228, -141.28
229, 44.19
230, -42.57
231, -115.44
232, -69.29
233, -139.90
234, -168.65
235, -70.90
236, -225.41
237, -424.79
238, -117.77
239, -214.22
240, -121.11
241, -62.91
242, -28.55
243, -5.78
244, -110.70
245, -73.52
246, -52.37
247, -35.33
248, 133.22
249, -141.84
250, -22.98
251, -86.05
252, 11.75
253, -84.91
254, 39.71
255, -93.56
256, -147.27
257, 32.61
258, -103.49
259, -122.16
260, -101.57
261, 138.63
262, 6.56
263, -204.70
264, -63.39
265, -266.87
266, 9.34
267, 46.30
268, -41.86
269, 92.86
270, -70.47
271, 32.52
272, -370.28
273, 80.50
274, 8.64
275, -443.65
276, 10.10
277, -54.03
278, -28.60
279, -181.11
280, -65.81
281, 142.11
282, -111.60
283, 25.35
284, -16.52
285, 82.87
286, 4.93
287, 22.92
288, -14.12
289, -3.68
290, -31.86
291, -1.01
292, 106.79
293, -100.54
294, -38.77
295, 112.40
296, -16.20
297, 174.68
298, 22.12
299, 57.18
300, -31.58
301, 161.93
302, -19.04
303, 148.95
304, -67.69
305, 174.97
306, -42.22
307, -266.94
308, 177.48
309, -33.14
310, -27.84
311, 189.53
312, -7.62
313, -90.89
314, -130.70
315, -51.84
316, -116.08
317, -58.87
318, -119.96
319, 197.28
320, 139.36
321, -122.23
322, 141.18
323, 157.36
324, 193.06
325, 104.11
326, -3.03
327, 79.67
328, -168.46
329, -90.79
330, -45.27
331, 166.64
332, -211.09
333, 97.75
334, -34.09
335, -46.48
336, -228.92
337, 23.63
338, 17.38
339, 143.76
340, -13.21
341, 1.16
342, -161.46
343, -57.34
344, 9.05
345, -30.94
346, 93.98
347, 208.57
348, -120.86
349, -110.92
350, -225.42
351, -197.58
352, 1.05
353, -23.39
354, -14.89
355, -137.90
356, -133.38
357, 22.58
358, 156.39
359, -152.81
360, -173.91
361, 201.82
362, 159.93
363, 176.81
364, -10.31
365, -143.49
366, -8.97
367, -33.58
368, 120.94
369, 33.05
370, -114.67
371, -133.16
372, -49.36
373, -171.32
374, -106.48
375, 185.37
376, 174.23
377, -266.97
378, 147.77
379, -194.74
380, 178.02
381, -9.25
382, -196.94
383, -60.81
384, 45.20
385, -75.39
386, 148.96
387, -123.47
388, -134.27
389, -80.40
390, -36.27
391, -54.04
392, 158.36
393, -91.47
394, -205.63
395, 52.18
396, -27.46
397, 197.64
398, 215.29
399, 235.74
400, 165.60
401, 3.00
402, -30.36
403, -119.75
404, -22.10
405, 186.48
406, 188.48
407, -48.84
408, -212.74
409, -97.44
410, -125.84
411, -97.43
412, -84.33
413, -6.12
414, 19.69
415, -20.52
416, -66.80
417, 246.55
418, 131.74
419, -3.34
420, -56.97
421, 12.37
422, 141.74
423, 152.62
424, 174.09
425, 195.73
426, 183.50
427, -137.77
428, -51.53
429, -23.30
430, -18.72
431, -81.67
432, -57.89
433, 188.07
434, -88.25
435, 189.34
436, -39.42
437, 134.23
438, 239.68
439, -117.36
440, 194.56
441, 222.73
442, 245.62
443, 219.83
444, -46.95
445, -28.69
446, 279.98
447, 272.33
448, 211.79
449, -34.20
450, -52.65
451, -25.27
452, -77.94
453, -54.25
454, -80.55
455, 227.28
456, 204.82
457, -9.73
458, 206.15
459, 213.73
460, 187.75
461, -87.12
462, 186.05
463, 201.78
464, -177.96
465, -35.25
466, 194.17
467, 199.44
468, 105.17
469, -55.09
470, 160.06
471, -10.09
472, 179.36
473, -178.82
474, 192.28
475, 205.80
476, 189.92
477, 203.31
478, 226.61
479, 218.61
480, -15.84
481, -17.96
482, -82.15
483, -73.78
484, -22.71
485, -13.79
486, 198.38
487, 245.65
488, 24.41
489, -13.66
490, -59.57
491, -2.94
492, 8.91
493, 196.62
494, -368.84
495, -65.49
496, -59.88
497, -104.84
498, 163.86
499, -25.12
500, 220.30
501, -101.37
502, -35.95
503, 294.49
504, 228.47
505, -16.95
506, -59.86
507, 4.75
508, 151.84
509, 16.87
510, 230.05
511, -23.58
512, 151.71
513, 89.50
514, -35.78
515, 211.05
516, -22.43
517, 211.90
518, 266.71
519, -43.36
520, 202.88
521, -5.26
522, 253.30
523, -96.32
524, 157.17
525, -55.17
526, -14.57
527, -90.66
528, -9.14
529, -34.68
530, 195.62
531, 229.76
532, 182.04
533, 155.30
534, 201.61
535, 223.36
536, -95.05
537, 88.78
538, 246.58
539, -115.77
540, 183.28
541, -121.26
542, -9.93
543, -42.51
544, 228.85
545, -162.01
546, 14.43
547, 247.08
548, -57.06
549, -194.20
550, 223.77
551, -7.03
552, 202.65
553, 203.63
554, 26.15
555, -120.78
556, 215.31
557, 224.75
558, -259.37
559, 197.99
560, -35.28
561, 242.51
562, -116.93
563, -96.40
564, 167.58
565, 263.23
566, 270.06
567, 252.84
568, -13.05
569, 226.61
570, 262.09
571, 74.27
572, -44.21
573, -338.64
574, -43.20
575, 50.86
576, 198.90
577, 206.82
578, -9.13
579, -40.93
580, 202.36
581, 241.01
582, 217.97
583, 267.69
584, 199.84
585, -72.65
586, 18.94
587, 110.29
588, 249.42
589, -58.99
590, 239.25
591, 223.70
592, 188.50
593, 211.63
594, -189.94
595, 274.07
596, 192.08
597, -132.80
598, 46.41
599, -35.73
600, -25.44
601, 17.85
602, -15.49
603, 186.55
604, 235.83
605, 226.92
606, 254.30
607, 222.98
608, 2.40
609, 195.40
610, 223.49
611, 213.42
612, 109.08
613, 190.95
614, 55.84
615, 216.30
616, -50.71
617, 225.65
618, 188.60
619, 246.73
620, 229.25
621, 266.16
622, 208.87
623, 106.71
624, 220.07
625, 235.29
626, -134.99
627, 241.93
628, -48.72
629, 148.42
630, 244.39
631, 101.85
632, 243.15
633, 229.09
634, -16.49
635, 223.96
636, 236.99
637, 197.21
638, 188.67
639, 225.42
640, 219.03
641, 203.35
642, 127.54
643, 183.32
644, -96.61
645, 202.17
646, 166.33
647, 8.10
648, 236.32
649, 192.50
650, -128.42
651, -115.42
652, 44.54
653, 224.08
654, 197.46
655, 234.84
656, 3.01
657, -137.45
658, 211.08
659, 199.02
660, 6.27
661, 219.85
662, -138.42
663, -127.87
664, 205.08
665, -337.35
666, -141.27
667, 223.36
668, -135.37
669, 122.03
670, -125.99
671, -117.75
672, 201.48
673, 256.94
674, 222.46
675, 204.33
676, -167.28
677, -52.30
678, -17.92
679, 252.91
680, 236.72
681, 251.93
682, 212.80
683, -17.05
684, 39.26
685, 39.77
686, 192.05
687, 6.91
688, 208.96
689, 138.05
690, 198.68
691, 110.81
692, -24.02
693, 152.91
694, 237.26
695, -78.72
696, 239.25
697, 202.23
698, 231.03
699, 249.40
700, 61.70
701, 256.63
702, 224.92
703, 246.84
704, 160.17
705, 6.69
706, -119.73
707, 215.57
708, 188.69
709, 246.16
710, 190.80
711, -115.16
712, 246.32
713, 261.33
714, 265.50
715, -89.36
716, 201.03
717, -155.08
718, 235.08
719, 256.93
720, 249.99
721, 263.37
722, 24.41
723, 211.26
724, 231.49
725, 159.27
726, 9.31
727, 233.11
728, 195.74
729, 105.96
730, 134.94
731, 235.68
732, -95.63
733, 206.51
734, 231.15
735, -51.95
736, 259.17
737, 90.65
738, -19.08
739, 232.47
740, 258.05
741, 175.35
742, 169.99
743, 227.20
744, 230.41
745, 240.18
746, 95.21
747, 236.58
748, 213.05
749, 261.42
750, 268.07
751, 63.47
752, 203.93
753, 213.39
754, 217.57
755, 177.76
756, 96.07
757, -34.46
758, 291.77
759, 259.29
760, 184.47
761, -66.53
762, 222.58
763, 287.99
764, -259.02
765, 225.13
766, 82.97
767, 264.39
768, 260.05
769, 111.12
770, 199.69
771, 235.51
772, 130.30
773, -149.02
774, -7.31
775, 169.46
776, 193.62
777, 253.46
778, 227.46
779, 211.96
780, -106.97
781, 267.71
782, 260.92
783, 237.30
784, -25.39
785, 123.33
786, 274.86
787, -73.09
788, 33.50
789, -63.10
790, 220.70
791, 21.43
792, 116.70
793, 200.12
794, 165.63
795, -71.64
796, 204.47
797, 250.10
798, 224.35
799, 233.47
800, 246.93
801, 25.05
802, 215.50
803, 211.82
804, 252.43
805, 196.73
806, 207.56
807, 189.26
808, 149.99
809, 174.09
810, 256.82
811, -35.48
812, 303.89
813, -67.10
814, 226.25
815, 269.07
816, -71.74
817, 259.54
818, 255.24
819, -39.08
820, 203.53
821, 47.97
822, 293.97
823, 246.80
824, 239.19
825, -7.97
826, -1.14
827, -0.62
828, -6.24
829, 8.01
830, -30.60
831, 243.68
832, 39.21
833, 234.52
834, 241.82
835, 188.70
836, 233.11
837, -57.79
838, 238.56
839, 19.34
840, 4.41
841, 185.82
842, 216.48
843, -65.76
844, 166.71
845, 229.51
846, -45.32
847, 241.94
848, -58.71
849, 154.98
850, 234.88
851, 25.22
852, -84.48
853, 205.42
854, 33.76
855, 233.50
856, 40.47
857, 215.50
858, 245.02
859, 260.69
860, 207.03
861, 185.03
862, 250.19
863, 232.74
864, 13.17
865, -27.39
866, 240.47
867, -108.15
868, 241.15
869, 250.09
870, -24.77
871, 219.47
872, 238.74
873, 206.69
874, 186.20
875, 238.08
876, 43.32
877, 287.65
878, 235.73
879, 12.43
880, 215.75
881, -9.28
882, 202.37
883, 240.88
884, 22.81
885, 276.76
886, 258.88
887, 250.00
888, 35.53
889, 243.30
890, 251.49
891, 31.68
892, -56.36
893, 232.68
894, 245.50
895, 196.35
896, 238.57
897, 269.54
898, 237.76
899, -14.31
900, 205.25
901, 257.98
902, 220.92
903, 258.29
904, 232.05
905, 240.40
906, -90.01
907, -374.76
908, 198.19
909, 251.41
910, 275.62
911, 279.19
912, 2.36
913, 183.99
914, 225.00
915, 255.19
916, 176.70
917, -2.26
918, 226.69
919, 174.18
920, 217.06
921, 182.55
922, 185.16
923, 275.54
924, 237.90
925, 221.06
926, 238.21
927, 205.72
928, 236.86
929, 195.88
930, 286.08
931, 246.55
932, 220.87
933, 76.30
934, 250.24
935, 256.09
936, 236.40
937, 213.22
938, 233.42
939, 243.54
940, 248.64
941, 244.42
942, 242.84
943, 253.32
944, 228.25
945, 176.73
946, 236.35
947, 221.05
948, 257.88
949, 209.59
950, 248.06
951, 234.79
952, 153.26
953, 231.76
954, 236.06
955, 264.49
956, 254.46
957, 239.63
958, 264.17
959, 264.57
960, 243.91
961, 22.89
962, 261.65
963, 18.39
964, 242.66
965, 238.46
966, 242.25
967, 215.43
968, 231.83
969, 225.55
970, 261.85
971, 238.25
972, 95.61
973, 234.05
974, 242.86
975, 237.54
976, 227.58
977, 271.80
978, 222.82
979, 205.54
980, 226.40
981, 100.37
982, 266.19
983, 230.32
984, -28.79
985, -22.19
986, 248.71
987, 226.81
988, 261.54
989, 230.34
990, -101.64
991, 259.87
992, 260.92
993, 261.26
994, 238.34
995, 264.60
996, 235.63
997, 221.29
998, 241.56
999, 244.01
1000, 282.39
1001, 247.11
1002, 244.00
1003, 227.55
1004, 271.38
1005, 223.91
1006, 1.57
1007, 301.71
1008, 187.11
1009, 202.63
1010, 269.13
1011, 265.02
1012, 271.50
1013, 239.93
1014, 255.39
1015, 217.17
1016, 256.44
1017, 238.12
1018, 252.76
1019, 222.66
1020, 264.08
1021, 275.99
1022, 260.85
1023, 270.72
1024, 195.08
1025, 234.42
1026, 271.22
1027, 271.40
1028, 306.92
1029, 219.86
1030, 279.09
1031, 272.24
1032, 259.03
1033, 257.65
1034, 260.40
1035, 204.96
1036, 255.13
1037, 298.63
1038, 258.51
1039, 238.98
1040, 228.81
1041, 258.95
1042, 12.50
1043, 6.45
1044, 273.59
1045, 272.37
1046, 261.88
1047, 235.69
1048, 304.87
1049, 282.39
1050, 241.23
1051, 255.38
1052, 266.21
1053, 259.33
1054, 256.99
1055, 203.34
1056, 263.77
1057, 12.33
1058, 273.75
1059, 213.99
1060, 249.01
1061, 7.75
1062, 221.84
1063, 276.90
1064, 256.19
1065, 251.55
1066, 267.93
1067, 248.05
1068, 266.44
1069, 262.84
1070, 41.12
1071, 274.07
1072, 242.79
1073, 236.27
1074, 265.67
1075, 33.80
1076, 241.04
1077, 287.11
1078, 263.58
1079, 277.47
1080, 253.89
1081, 271.51
1082, 234.07
1083, 242.54
1084, 263.51
1085, 241.86
1086, 211.95
1087, 230.89
1088, 280.92
1089, 39.46
1090, 256.79
1091, 1.22
1092, 249.64
1093, 44.83
1094, 285.84
1095, 225.25
1096, -8.34
1097, 276.02
1098, 21.99
1099, -10.47
1100, 28.53
1101, 237.71
1102, 270.35
1103, 5.58
1104, 249.83
1105, 271.02
1106, 234.03
1107, 260.15
1108, 263.60
1109, 241.03
1110, 249.36
1111, 264.65
1112, 27.30
1113, -53.74
1114, 260.33
1115, 6.25
1116, 60.15
1117, 265.27
1118, 268.85
1119, 294.42
1120, 41.11
1121, 246.54
1122, 249.70
1123, 250.36
1124, 278.63
1125, 15.12
1126, 238.17
1127, 254.78
1128, 256.25
1129, 303.71
1130, 254.20
1131, 30.27
1132, 236.00
1133, 235.20
1134, 240.65
1135, 243.88
1136, 247.73
1137, -1.63
1138, 250.04
1139, 253.85
1140, 267.74
1141, 260.45
1142, 269.75
1143, 233.34
1144, 256.33
1145, 236.97
1146, 52.44
1147, 272.97
1148, 255.31
1149, 18.77
1150, 243.34
1151, 267.47
1152, 280.46
1153, 274.35
1154, 266.69
1155, 259.38
1156, 26.83
1157, 264.60
1158, 264.38
1159, 253.63
1160, 240.36
1161, 20.30
1162, 214.89
1163, 266.12
1164, 277.50
1165, -5.77
1166, 15.84
1167, 49.65
1168, 285.74
1169, -0.76
1170, 242.74
1171, 254.08
1172, 274.86
1173, 2.86
1174, 263.65
1175, 260.77
1176, -22.28
1177, 242.03
1178, 276.94
1179, 251.04
1180, -7.37
1181, 279.30
1182, 30.16
1183, 267.62
1184, 270.76
1185, -7.25
1186, 271.04
1187, 244.47
1188, 291.98
1189, 191.86
1190, 244.05
1191, 14.94
1192, 51.48
1193, 237.36
1194, 268.00
1195, 258.65
1196, 55.24
1197, 236.01
1198, 53.77
1199, 241.45
1200, 16.21
1201, 46.17
1202, 243.48
1203, 77.28
1204, 62.39
1205, 34.51
1206, 54.30
1207, 268.64
1208, 240.41
1209, 236.23
1210, 17.01
1211, 233.33
1212, 248.12
1213, 139.55
1214, 33.26
1215, 249.99
1216, 272.15
1217, 243.07
1218, 1.00
1219, 34.91
1220, 243.67
1221, 238.39
1222, 215.18
1223, 272.71
1224, -3.58
1225, 235.97
1226, 276.68
1227, 247.87
1228, 274.37
1229, 49.80
1230, 192.02
1231, 265.21
1232, 249.05
1233, 245.80
1234, 251.08
1235, 242.40
1236, 245.22
1237, 262.90
1238, 248.21
1239, 248.88
1240, 238.97
1241, -17.45
1242, 205.80
1243, 247.25
1244, 261.20
1245, 272.15
1246, 189.79
1247, 4.65
1248, 255.14
1249, 283.20
1250, 285.14
1251, 239.30
1252, 278.30
1253, 301.18
1254, 3.85
1255, 261.99
1256, 269.36
1257, 33.12
1258, 278.73
1259, 267.61
1260, -6.20
1261, -87.74
1262, 10.26
1263, 247.50
1264, 275.07
1265, 11.54
1266, 205.84
1267, 264.08
1268, 293.06
1269, 254.94
1270, 267.58
1271, 27.42
1272, 12.94
1273, 267.83
1274, 265.12
1275, 272.38
1276, 6.10
1277, 279.31
1278, 262.22
1279, 218.64
1280, 275.19
1281, 205.91
1282, 261.07
1283, 241.10
1284, 231.51
1285, 35.81
1286, 289.53
1287, 232.55
1288, 12.56
1289, 267.82
1290, 212.05
1291, 271.95
1292, 2.09
1293, 33.75
1294, 247.39
1295, 239.52
1296, 25.92
1297, 279.51
1298, 174.65
1299, 275.07
1300, 1.34
1301, 213.81
1302, 241.12
1303, 234.73
1304, 278.24
1305, 280.23
1306, 253.92
1307, 59.55
1308, 162.30
1309, 197.48
1310, 281.08
1311, 244.96
1312, 291.15
1313, 259.92
1314, 160.93
1315, 43.81
1316, 274.71
1317, 278.52
1318, 222.47
1319, 264.76
1320, 288.46
1321, 274.49
1322, 244.61
1323, 12.07
1324, 159.86
1325, 239.80
1326, 168.56
1327, 268.26
1328, 265.14
1329, 246.76
1330, 275.76
1331, 280.71
1332, 276.92
1333, 213.94
1334, 256.98
1335, 27.65
1336, 14.20
1337, 264.99
1338, 33.88
1339, 2.90
1340, 233.72
1341, 256.22
1342, 241.88
1343, 265.57
1344, 46.72
1345, -22.19
1346, 291.03
1347, 289.35
1348, 303.07
1349, 271.98
1350, 14.35
1351, 286.90
1352, 5.58
1353, 211.77
1354, 247.46
1355, 25.19
1356, 19.49
1357, 249.81
1358, 51.64
1359, 251.80
1360, 272.16
1361, 277.54
1362, 29.07
1363, 286.00
1364, 279.60
1365, -1.64
1366, -130.84
1367, 23.26
1368, -4.81
1369, 283.72
1370, 269.57
1371, 204.13
1372, 243.27
1373, 143.67
1374, 248.44
1375, 271.65
1376, 256.44
1377, 294.45
1378, 246.69
1379, 253.73
1380, 246.05
1381, 33.37
1382, 277.97
1383, 222.03
1384, 243.99
1385, 248.34
1386, -78.30
1387, 261.76
1388, 265.58
1389, 244.14
1390, 28.32
1391, 238.10
1392, 248.26
1393, 284.60
1394, 9.88
1395, -57.46
1396, 242.41
1397, 256.03
1398, 265.52
1399, 208.28
1400, 282.27
1401, 57.34
1402, 248.95
1403, 228.53
1404, 270.82
1405, 225.84
1406, 270.98
1407, 274.29
1408, 40.20
1409, 244.86
1410, 240.76
1411, 252.93
1412, 234.72
1413, 249.03
1414, 237.98
1415, 246.57
1416, 7.51
1417, 204.51
1418, 254.21
1419, 230.70
1420, 261.07
1421, 256.14
1422, 212.42
1423, 37.07
1424, 291.63
1425, 267.48
1426, 273.16
1427, 269.57
1428, 27.86
1429, 258.76
1430, 287.53
1431, -3.08
1432, 239.52
1433, 262.73
1434, 282.43
1435, 264.05
1436, 271.98
1437, 280.26
1438, 262.00
1439, 297.68
1440, 252.89
1441, 276.03
1442, 267.40
1443, 273.22
1444, 246.43
1445, 268.43
1446, 239.63
1447, 263.26
1448, 244.47
1449, 258.84
1450, 242.45
1451, 258.65
1452, 247.65
1453, 263.94
1454, 237.43
1455, 264.60
1456, 253.13
1457, 253.52
1458, 19.95
1459, 235.77
1460, 252.08
1461, 256.88
1462, -10.96
1463, 208.98
1464, 278.94
1465, 265.90
1466, 254.20
1467, 279.75
1468, 248.44
1469, 36.03
1470, 231.94
1471, 42.07
1472, 275.21
1473, 240.46
1474, 21.01
1475, 79.53
1476, 231.90
1477, 255.48
1478, 266.31
1479, 269.39
1480, -106.08
1481, 278.95
1482, 279.02
1483, 267.18
1484, 279.38
1485, 11.01
1486, 217.17
1487, 270.79
1488, 274.88
1489, 271.48
1490, 32.41
1491, 21.79
1492, 258.20
1493, 243.00
1494, 252.20
1495, 34.85
1496, 272.93
1497, -21.69
1498, 269.14
1499, 258.99
